invoice_id,order_id,line_id,invoice_date,qty_billed,unit_price_billed,amount
INV910771,SO500121,16,2025-03-27,220,57.5946,12670.81
INV910772,SO500440,16,2025-03-27,150,11.466,1719.9
INV910773,SO500440,22,2025-03-27,2250,3.0478,6857.55
INV910774,SO500807,20,2025-03-27,1000,0.4455,445.5
INV910775,SO500668,8,2025-03-27,3000,0.4171,1251.3
INV910776,SO500198,4,2025-03-27,200,14.4724,2894.48
INV910777,SO500356,22,2025-03-27,5500,0.4214,2317.7
INV910778,SO500204,16,2025-03-27,120,51.1772,6141.26
INV910779,SO500806,5,2025-03-27,500,0.4554,227.7
INV910780,SO500355,9,2025-03-27,2000,0.5194,1038.8
INV910781,SO500506,23,2025-03-27,60,56.4192,3385.15
INV910782,SO500358,1,2025-03-27,3000,0.441,1323.0
INV910783,SO500512,22,2025-03-27,500,1.9104,955.2
INV910784,SO500516,23,2025-03-27,3000,0.384,1152.0
INV910785,SO500212,12,2025-03-27,6000,0.2425,1455.0
INV910786,SO500348,20,2025-03-27,900,8.3006,7470.54
INV910787,SO500667,23,2025-03-27,100,11.349,1134.9
INV910788,SO500440,21,2025-03-27,550,12.4068,6823.74
INV910789,SO500667,5,2025-03-27,500,3.0167,1508.35
INV910790,SO500512,3,2025-03-27,300,11.232,3369.6
INV910791,SO500809,6,2025-03-27,2000,0.396,792.0
INV910792,SO500670,3,2025-03-27,3000,0.388,1164.0
INV910793,SO500210,3,2025-03-27,3000,0.4171,1251.3
INV910794,SO500065,10,2025-03-27,140,51.7048,7238.67
INV910795,SO500664,20,2025-03-27,160,35.5214,5683.42
INV910796,SO500801,14,2025-03-27,200,19.9485,3989.7
INV910797,SO500664,14,2025-03-28,130,48.3448,6284.82
INV910798,SO500801,16,2025-03-28,200,12.0681,2413.62
INV910799,SO500212,7,2025-03-28,2000,0.5044,1008.8
INV910800,SO500069,8,2025-03-28,1250,3.6456,4557.0
INV910801,SO500668,24,2025-03-28,1000,0.97,970.0
INV910802,SO500212,1,2025-03-28,4000,0.4365,1746.0
INV910803,SO500205,14,2025-03-28,700,11.4072,7985.04
INV910804,SO500512,15,2025-03-28,500,2.9856,1492.8
INV910805,SO500208,22,2025-03-28,250,1.9303,482.58
INV910806,SO500667,13,2025-03-28,750,12.7555,9566.62
INV910807,SO500351,6,2025-03-28,60,35.8876,2153.26
INV910808,SO500512,8,2025-03-28,400,12.1536,4861.44
INV910809,SO500440,17,2025-03-28,250,11.5248,2881.2
INV910810,SO500121,23,2025-03-28,90,35.8876,3229.88
INV910811,SO500208,12,2025-03-28,1700,11.4072,19392.24
INV910812,SO500667,7,2025-03-28,500,8.0122,4006.1
INV910813,SO500345,8,2025-03-28,100,8.7514,875.14
INV910814,SO500881,11,2025-03-28,70,52.2324,3656.27
INV910815,SO500069,13,2025-03-28,950,11.466,10892.7
INV910816,SO500668,17,2025-03-28,3500,0.873,3055.5
INV910817,SO500508,21,2025-03-28,40,56.4192,2256.77
INV910818,SO500809,17,2025-03-28,2000,0.2475,495.0
INV910819,SO500512,4,2025-03-28,150,11.2896,1693.44
INV910820,SO500210,8,2025-03-28,4000,0.873,3492.0
INV910821,SO500208,8,2025-03-28,1000,0.873,873.0
INV910822,SO500440,4,2025-03-28,1250,3.4104,4263.0
INV910823,SO500208,18,2025-03-28,900,11.349,10214.1
INV910824,SO500892,12,2025-03-28,750,3.4254,2569.05
INV910825,SO500069,27,2025-03-28,1250,3.3908,4238.5
INV910826,SO500354,23,2025-03-28,2000,0.882,1764.0
INV910827,SO500200,7,2025-03-28,1050,19.5455,20522.78
INV910828,SO500669,3,2025-03-28,3000,0.388,1164.0
INV910829,SO500807,9,2025-03-28,2500,0.891,2227.5
INV910830,SO500200,17,2025-03-28,1150,10.0007,11500.8
INV910831,SO500516,12,2025-03-28,3000,0.2688,806.4
INV910832,SO500514,11,2025-03-28,1000,0.2688,268.8
INV910833,SO500504,2,2025-03-28,800,19.344,15475.2
INV910834,SO500720,17,2025-03-28,200,8.2159,1643.18
INV910835,SO500210,1,2025-03-28,1000,0.4365,436.5
INV910836,SO500204,17,2025-03-28,100,11.349,1134.9
INV910837,SO500670,7,2025-03-28,3000,0.5141,1542.3
INV910838,SO500063,12,2025-03-28,600,14.0238,8414.28
INV910839,SO500208,23,2025-03-28,750,3.3562,2517.15
INV910840,SO500504,16,2025-03-29,1050,9.8976,10392.48
INV910841,SO500358,10,2025-03-29,3000,0.5194,1558.2
INV910842,SO500807,4,2025-03-29,500,0.4554,227.7
INV910843,SO500504,24,2025-03-29,400,8.1312,3252.48
INV910844,SO500069,7,2025-03-29,2000,3.7632,7526.4
INV910845,SO500063,20,2025-03-29,400,11.9462,4778.48
INV910846,SO500512,9,2025-03-29,50,5.952,297.6
INV910847,SO500807,18,2025-03-29,3000,0.6633,1989.9
INV910848,SO500881,1,2025-03-29,40,37.224,1488.96
INV910849,SO500356,14,2025-03-29,2500,0.9898,2474.5
INV910850,SO500071,26,2025-03-29,5000,0.882,4410.0
INV910851,SO500207,26,2025-03-29,1250,3.6084,4510.5
INV910852,SO500892,16,2025-03-29,250,11.3949,2848.72
INV910853,SO500502,25,2025-03-29,100,8.1312,813.12
INV910854,SO500356,16,2025-03-29,6500,1.0584,6879.6
INV910855,SO500073,6,2025-03-29,9000,0.392,3528.0
INV910856,SO500069,18,2025-03-29,1100,12.887,14175.7
INV910857,SO500204,15,2025-03-29,20,40.0513,801.03
INV910858,SO500892,21,2025-03-29,2250,3.6828,8286.3
INV910859,SO500210,9,2025-03-29,1000,1.0476,1047.6
INV910860,SO500208,11,2025-03-29,750,3.7248,2793.6
INV910861,SO500071,6,2025-03-30,4500,1.0584,4762.8
INV910862,SO500071,17,2025-03-30,5000,0.6566,3283.0
INV910863,SO500206,22,2025-03-30,1000,3.3756,3375.6
INV910864,SO500892,15,2025-03-30,2000,0.9999,1999.8
INV910865,SO500121,10,2025-03-30,210,36.848,7738.08
INV910866,SO500210,24,2025-03-30,1000,0.4462,446.2
INV910867,SO500440,20,2025-03-30,500,3.6456,1822.8
INV910868,SO500069,16,2025-03-30,700,11.2798,7895.86
INV910869,SO500201,5,2025-03-31,650,8.2159,5340.34
INV910870,SO500355,17,2025-03-31,100,11.466,1146.6
INV910871,SO500288,11,2025-03-31,2000,0.2425,485.0
INV910872,SO500509,1,2025-03-31,80,50.6496,4051.97
INV910873,SO500722,13,2025-03-31,500,12.7555,6377.75
INV910874,SO500665,13,2025-03-31,110,48.3448,5317.93
INV910875,SO500505,7,2025-03-31,150,11.7024,1755.36
INV910876,SO500211,15,2025-04-01,4000,0.97,3880.0
INV910877,SO500880,1,2025-04-01,20,37.224,744.48
INV910878,SO500064,13,2025-04-01,1500,14.0238,21035.7
INV910879,SO500806,9,2025-04-01,300,11.6424,3492.72
INV910880,SO500803,18,2025-04-01,100,58.1823,5818.23
INV910881,SO500355,23,2025-04-01,250,1.9502,487.55
INV910882,SO500288,6,2025-04-01,2000,0.5044,1008.8
INV910883,SO500879,12,2025-04-01,400,19.9485,7979.4
INV910884,SO500061,1,2025-04-01,150,8.3006,1245.09
INV910885,SO500513,3,2025-04-01,900,11.232,10108.8
INV910886,SO500513,15,2025-04-01,750,3.3408,2505.6
INV910887,SO500722,10,2025-04-01,950,12.2802,11666.19
INV910888,SO500074,4,2025-04-01,8000,0.392,3136.0
INV910889,SO500439,24,2025-04-01,350,8.3006,2905.21
INV910890,SO500067,20,2025-04-01,60,49.6762,2980.57
INV910891,SO500211,10,2025-04-01,4500,0.873,3928.5
INV910892,SO500070,2,2025-04-01,750,1.5778,1183.35
INV910893,SO500072,27,2025-04-01,1500,0.882,1323.0
INV910894,SO500074,22,2025-04-01,2000,0.5096,1019.2
INV910895,SO500505,25,2025-04-01,350,8.1312,2845.92
INV910896,SO500439,2,2025-04-01,300,14.6216,4386.48
INV910897,SO500671,7,2025-04-02,2000,0.5141,1028.2
INV910898,SO500071,5,2025-04-02,1000,0.392,392.0
INV910899,SO500722,4,2025-04-02,1500,3.0167,4525.05
INV910900,SO500209,11,2025-04-02,800,11.4072,9125.76
INV910901,SO500070,8,2025-04-02,750,3.7632,2822.4
INV910902,SO500806,22,2025-04-02,350,11.583,4054.05
INV910903,SO500722,22,2025-04-02,1000,0.97,970.0
INV910904,SO500515,21,2025-04-02,5500,0.4128,2270.4
INV910905,SO500509,12,2025-04-02,500,1.5456,772.8
INV910906,SO500513,9,2025-04-02,750,3.3216,2491.2
INV910907,SO500288,8,2025-04-02,2000,0.1746,349.2
INV910908,SO500074,8,2025-04-02,8000,0.2744,2195.2
INV910909,SO500513,8,2025-04-02,150,5.952,892.8
INV910910,SO500515,16,2025-04-02,4500,0.864,3888.0
INV910911,SO500514,22,2025-04-02,2000,0.4992,998.4
INV910912,SO500665,20,2025-04-02,60,36.472,2188.32
INV910913,SO500669,10,2025-04-02,4500,0.4171,1876.95
INV910914,SO500070,29,2025-04-02,1250,3.3908,4238.5
INV910915,SO500211,27,2025-04-02,500,0.4462,223.1
INV910916,SO500806,14,2025-04-02,750,3.4254,2569.05
INV910917,SO500810,16,2025-04-02,2000,0.2475,495.0
INV910918,SO500359,7,2025-04-02,4000,0.2744,1097.6
INV910919,SO500070,19,2025-04-02,1150,12.887,14820.05
INV910920,SO500810,15,2025-04-02,2000,0.5247,1049.4
INV910921,SO500879,14,2025-04-02,400,12.0681,4827.24
INV910922,SO500359,11,2025-04-02,3000,0.5194,1558.2
INV910923,SO500357,23,2025-04-02,500,0.882,441.0
INV910924,SO500355,11,2025-04-03,400,12.887,5154.8
INV910925,SO500722,20,2025-04-03,150,11.1647,1674.7
INV910926,SO500355,13,2025-04-03,100,8.0948,809.48
INV910927,SO500439,20,2025-04-03,600,11.9462,7167.72
INV910928,SO500211,11,2025-04-03,3500,1.0476,3666.6
INV910929,SO500439,7,2025-04-03,1150,8.7514,10064.11
INV910930,SO500072,7,2025-04-03,4500,1.0584,4762.8
INV910931,SO500355,18,2025-04-03,600,11.5248,6914.88
INV910932,SO500806,7,2025-04-03,750,3.8016,2851.2
INV910933,SO500074,10,2025-04-03,1000,0.5194,519.4
INV910934,SO500808,27,2025-04-03,500,0.4257,212.85
INV910935,SO500355,8,2025-04-03,500,3.7632,1881.6
INV910936,SO500201,17,2025-04-03,50,13.8807,694.04
INV910937,SO500209,22,2025-04-03,1250,3.3562,4195.25
INV910938,SO500722,15,2025-04-03,1000,1.5617,1561.7
INV910939,SO500209,17,2025-04-03,250,11.349,2837.25
INV910940,SO500288,15,2025-04-03,3000,0.2716,814.8
INV910941,SO500201,4,2025-04-03,350,14.4724,5065.34
INV910942,SO500349,2,2025-04-03,170,57.5946,9791.08
INV910943,SO500806,4,2025-04-03,550,12.5334,6893.37
INV910944,SO500722,23,2025-04-03,400,11.349,4539.6
INV910945,SO500803,3,2025-04-03,40,40.8771,1635.08
INV910946,SO500808,24,2025-04-03,1500,1.0692,1603.8
INV910947,SO500359,1,2025-04-03,3000,0.441,1323.0
INV910948,SO500750,7,2025-04-03,150,14.4724,2170.86
INV910949,SO500067,12,2025-04-03,75,36.848,2763.6
INV910950,SO500750,10,2025-04-03,250,8.6621,2165.52
INV910951,SO500517,6,2025-04-03,3000,0.1728,518.4
INV910952,SO500357,12,2025-04-03,2500,0.9898,2474.5
INV910953,SO500665,19,2025-04-03,50,35.5214,1776.07
INV910954,SO500505,3,2025-04-03,1250,19.344,24180.0
INV910955,SO500355,4,2025-04-03,2000,3.4104,6820.8
INV910956,SO500669,25,2025-04-03,4000,0.97,3880.0
INV910957,SO500803,11,2025-04-03,10,52.2324,522.32
INV910958,SO500806,21,2025-04-03,250,3.4452,861.3
INV910959,SO500070,24,2025-04-03,2000,11.5248,23049.6
INV910960,SO500671,3,2025-04-03,7000,0.388,2716.0
INV910961,SO500357,15,2025-04-03,3000,0.98,2940.0
INV910962,SO500669,16,2025-04-03,500,1.0476,523.8
INV910963,SO500750,22,2025-04-03,550,8.2159,4518.74
INV910964,SO500201,16,2025-04-03,1350,10.0007,13500.94
INV910965,SO500064,3,2025-04-04,100,19.747,1974.7
INV910966,SO500355,7,2025-04-04,500,3.3908,1695.4
INV910967,SO500070,9,2025-04-04,750,3.6456,2734.2
INV910968,SO500515,15,2025-04-04,4000,0.4416,1766.4
INV910969,SO500879,10,2025-04-04,100,14.7708,1477.08
INV910970,SO500517,13,2025-04-04,1000,0.2688,268.8
INV910971,SO500722,5,2025-04-04,150,6.014,902.1
INV910972,SO500205,18,2025-04-04,70,51.1772,3582.4
INV910973,SO500505,6,2025-04-04,200,14.3232,2864.64
INV910974,SO500352,3,2025-04-04,60,35.8876,2153.26
INV910975,SO500810,20,2025-04-04,3000,0.4455,1336.5
INV910976,SO500208,22,2025-04-04,500,1.9303,965.15
INV910977,SO500355,21,2025-04-04,200,12.4068,2481.36
INV910978,SO500067,8,2025-04-04,70,51.7048,3619.34
INV910979,SO500671,4,2025-04-04,3000,0.2425,727.5
INV910980,SO500072,13,2025-04-04,4500,0.4214,1896.3
INV910981,SO500669,19,2025-04-04,1500,0.873,1309.5
INV910982,SO500509,15,2025-04-04,100,36.096,3609.6
INV910983,SO500211,3,2025-04-04,5000,0.4505,2252.5
INV910984,SO500508,16,2025-04-04,100,36.096,3609.6
INV910985,SO500355,20,2025-04-04,750,3.6456,2734.2
INV910986,SO500805,4,2025-04-04,400,12.5334,5013.36
INV910987,SO500209,20,2025-04-04,1750,3.3756,5907.3
INV910988,SO500505,20,2025-04-04,600,8.5728,5143.68
INV910989,SO500063,20,2025-04-04,300,11.9462,3583.86
INV910990,SO500722,11,2025-04-04,1000,3.6084,3608.4
INV910991,SO500064,1,2025-04-04,350,8.3006,2905.21
INV910992,SO500803,10,2025-04-05,10,50.1831,501.83
INV910993,SO500439,16,2025-04-05,500,10.1038,5051.9
INV910994,SO500352,2,2025-04-05,10,36.848,368.48
INV910995,SO500513,12,2025-04-05,1000,3.6864,3686.4
INV910996,SO500722,7,2025-04-05,350,8.0122,2804.27
INV910997,SO500808,21,2025-04-05,500,0.6633,331.65
INV910998,SO500072,18,2025-04-05,3000,0.6566,1969.8
INV910999,SO500205,17,2025-04-05,70,40.0513,2803.59
INV911000,SO500211,21,2025-04-05,7000,0.6499,4549.3
INV911001,SO500510,12,2025-04-05,500,3.6864,1843.2
INV911002,SO500806,24,2025-04-05,250,3.6828,920.7
INV911003,SO500353,15,2025-04-05,100,11.466,1146.6
INV911004,SO500808,9,2025-04-05,3500,0.891,3118.5
INV911005,SO500513,4,2025-04-05,650,11.2896,7338.24
INV911006,SO500201,6,2025-04-05,600,8.6621,5197.26
INV911007,SO500070,14,2025-04-05,450,11.466,5159.7
INV911008,SO500803,2,2025-04-05,120,37.224,4466.88
INV911009,SO500505,2,2025-04-05,300,13.7376,4121.28
INV911010,SO500288,25,2025-04-05,2000,0.5141,1028.2
INV911011,SO500671,28,2025-04-05,2000,0.4365,873.0
INV911012,SO500359,12,2025-04-05,3000,0.392,1176.0
INV911013,SO500072,22,2025-04-06,2000,0.9898,1979.6
INV911014,SO500808,19,2025-04-06,1500,0.9999,1499.85
INV911015,SO500801,7,2025-04-06,400,10.2069,4082.76
INV911016,SO500669,3,2025-04-06,3000,0.388,1164.0
INV911017,SO500355,22,2025-04-06,1500,3.0478,4571.7
INV911018,SO500806,1,2025-04-06,50,6.138,306.9
INV911019,SO500066,14,2025-04-06,40,36.848,1473.92
INV911020,SO500209,26,2025-04-06,3750,3.6084,13531.5
INV911021,SO500070,17,2025-04-06,100,11.2798,1127.98
INV911022,SO500064,20,2025-04-06,50,11.9462,597.31
INV911023,SO500517,23,2025-04-06,1000,0.4992,499.2
INV911024,SO500067,18,2025-04-06,40,57.5946,2303.78
INV911025,SO500805,23,2025-04-06,100,11.583,1158.3
INV911026,SO500067,25,2025-04-06,40,35.8876,1435.5
INV911027,SO500209,21,2025-04-06,500,1.9303,965.15
INV911028,SO500353,5,2025-04-07,10,35.8876,358.88
INV911029,SO500672,3,2025-04-07,4000,0.2425,970.0
INV911030,SO500809,18,2025-04-07,1500,0.9999,1499.85
INV911031,SO500506,18,2025-04-07,100,8.5728,857.28
INV911032,SO500666,19,2025-04-07,80,35.5214,2841.71
INV911033,SO500213,7,2025-04-07,6000,0.1746,1047.6
INV911034,SO500668,5,2025-04-07,100,6.014,601.4
INV911035,SO500811,19,2025-04-07,3000,0.2475,742.5
INV911036,SO500514,16,2025-04-07,750,1.5456,1159.2
INV911037,SO500518,6,2025-04-07,4000,0.1728,691.2
INV911038,SO500356,24,2025-04-07,750,3.0478,2285.85
INV911039,SO500809,8,2025-04-08,500,0.891,445.5
INV911040,SO500065,3,2025-04-08,1750,19.747,34557.25
INV911041,SO500516,20,2025-04-08,3500,0.4128,1444.8
INV911042,SO500668,8,2025-04-08,2500,0.4171,1042.75
INV911043,SO500506,24,2025-04-08,750,8.1312,6098.4
INV911044,SO500514,8,2025-04-08,700,12.1536,8507.52
INV911045,SO500068,19,2025-04-08,50,57.5946,2879.73
INV911046,SO500071,23,2025-04-08,550,11.5248,6338.64
INV911047,SO500065,1,2025-04-08,50,8.3006,415.03
INV911048,SO500073,17,2025-04-08,4500,0.6566,2954.7
INV911049,SO500804,2,2025-04-08,30,37.224,1116.72
INV911050,SO500670,25,2025-04-08,3000,0.97,2910.0
INV911051,SO500075,10,2025-04-08,5000,0.5194,2597.0
INV911052,SO500356,23,2025-04-08,1750,3.6456,6379.8
INV911053,SO500802,11,2025-04-08,300,19.9485,5984.55
INV911054,SO500514,9,2025-04-08,500,3.3216,1660.8
INV911055,SO500516,15,2025-04-08,500,0.864,432.0
INV911056,SO500210,17,2025-04-08,900,11.349,10214.1
INV911057,SO500075,24,2025-04-08,6000,0.5096,3057.6
INV911058,SO500210,11,2025-04-08,1000,3.7248,3724.8
INV911059,SO500360,8,2025-04-08,3000,0.5194,1558.2
INV911060,SO500662,1,2025-04-08,700,13.8807,9716.49
INV911061,SO500210,2,2025-04-08,250,1.5617,390.42
INV911062,SO500668,21,2025-04-08,2000,3.3756,6751.2
INV911063,SO500668,25,2025-04-08,400,11.349,4539.6
INV911064,SO500071,13,2025-04-08,550,11.466,6306.3
INV911065,SO500073,7,2025-04-09,3500,1.0584,3704.4
INV911066,SO500809,5,2025-04-09,2000,0.4554,910.8
INV911067,SO500515,25,2025-04-09,1000,0.4992,499.2
INV911068,SO500881,10,2025-04-09,20,50.1831,1003.66
INV911069,SO500358,17,2025-04-09,1500,0.98,1470.0
INV911070,SO500666,20,2025-04-09,60,36.472,2188.32
INV911071,SO500356,5,2025-04-09,5000,3.4104,17052.0
INV911072,SO500807,10,2025-04-09,250,11.6424,2910.6
INV911073,SO500213,5,2025-04-09,2000,0.5044,1008.8
INV911074,SO500071,16,2025-04-09,100,11.2798,1127.98
INV911075,SO500212,11,2025-04-09,1000,1.0476,1047.6
INV911076,SO500670,10,2025-04-09,4500,0.4171,1876.95
INV911077,SO500349,3,2025-04-09,400,14.6216,5848.64
INV911078,SO500668,22,2025-04-09,200,11.1647,2232.94
INV911079,SO500809,21,2025-04-09,1000,1.0692,1069.2
INV911080,SO500668,6,2025-04-09,500,8.0122,4006.1
INV911081,SO500358,21,2025-04-09,2000,0.4214,842.8
INV911082,SO500068,13,2025-04-09,150,36.848,5527.2
INV911083,SO500802,13,2025-04-09,300,12.0681,3620.43
INV911084,SO500199,4,2025-04-09,50,14.4724,723.62
INV911085,SO500512,9,2025-04-09,100,5.952,595.2
INV911086,SO500070,7,2025-04-09,6000,1.0584,6350.4
INV911087,SO500210,21,2025-04-09,500,3.3562,1678.1
INV911088,SO500212,20,2025-04-09,2000,0.6499,1299.8
INV911089,SO500510,11,2025-04-09,180,47.8464,8612.35
INV911090,SO500213,1,2025-04-09,3000,0.4365,1309.5
INV911091,SO500212,3,2025-04-09,3000,0.4171,1251.3
INV911092,SO500071,8,2025-04-09,2750,3.6456,10025.4
INV911093,SO500213,13,2025-04-09,5000,0.2716,1358.0
INV911094,SO500811,6,2025-04-09,5000,0.396,1980.0
INV911095,SO500071,28,2025-04-09,1250,3.3908,4238.5
INV911096,SO500068,21,2025-04-09,10,49.6762,496.76
INV911097,SO500804,3,2025-04-09,60,40.8771,2452.63
INV911098,SO500670,16,2025-04-09,2500,0.8905,2226.25
INV911099,SO500514,15,2025-04-09,500,2.9856,1492.8
INV911100,SO500804,20,2025-04-09,50,58.1823,2909.12
INV911101,SO500353,3,2025-04-10,10,36.848,368.48
INV911102,SO500670,19,2025-04-10,1000,0.873,873.0
INV911103,SO500807,8,2025-04-10,500,3.8016,1900.8
INV911104,SO500356,20,2025-04-10,1500,11.5248,17287.2
INV911105,SO500514,4,2025-04-10,200,11.232,2246.4
INV911106,SO500354,13,2025-04-10,50,6.076,303.8
INV911107,SO500203,15,2025-04-10,10,40.0513,400.51
INV911108,SO500670,20,2025-04-10,2500,0.6499,1624.75
INV911109,SO500202,4,2025-04-10,400,14.4724,5788.96
INV911110,SO500065,5,2025-04-10,300,14.6216,4386.48
INV911111,SO500206,17,2025-04-10,30,51.1772,1535.32
INV911112,SO500807,17,2025-04-10,1500,0.9999,1499.85
INV911113,SO500668,10,2025-04-10,250,3.6084,902.1
INV911114,SO500210,12,2025-04-10,950,11.4072,10836.84
INV911115,SO500209,11,2025-04-10,550,11.4072,6273.96
INV911116,SO500068,26,2025-04-10,110,35.8876,3947.64
INV911117,SO500358,13,2025-04-10,3500,0.9898,3464.3
INV911118,SO500666,13,2025-04-10,50,48.3448,2417.24
INV911119,SO500360,1,2025-04-10,1000,0.441,441.0
INV911120,SO500506,6,2025-04-10,150,11.7024,1755.36
INV911121,SO500073,25,2025-04-10,4000,0.5096,2038.4
INV911122,SO500668,9,2025-04-10,200,12.2802,2456.04
INV911123,SO500213,20,2025-04-10,1000,0.5141,514.1
INV911124,SO500516,14,2025-04-10,2500,0.4416,1104.0
INV911125,SO500506,15,2025-04-10,850,9.8976,8412.96
INV911126,SO500668,13,2025-04-10,450,12.7555,5739.98
INV911127,SO500809,19,2025-04-10,3000,0.6633,1989.9
INV911128,SO500672,2,2025-04-10,3000,0.388,1164.0
INV911129,SO500073,21,2025-04-10,4500,0.9898,4454.1
INV911130,SO500809,24,2025-04-10,1500,0.4257,638.55
INV911131,SO500356,8,2025-04-11,1250,3.3908,4238.5
INV911132,SO500349,22,2025-04-11,450,8.3006,3735.27
INV911133,SO500075,4,2025-04-11,10000,0.392,3920.0
INV911134,SO500506,2,2025-04-11,200,13.7376,2747.52
INV911135,SO500202,5,2025-04-11,850,8.2159,6983.52
INV911136,SO500349,8,2025-04-11,250,8.7514,2187.85
INV911137,SO500811,18,2025-04-11,2000,0.5247,1049.4
INV911138,SO500514,14,2025-04-11,2250,3.3408,7516.8
INV911139,SO500206,16,2025-04-11,100,40.0513,4005.13
INV911140,SO500071,19,2025-04-11,1000,1.9502,1950.2
INV911141,SO500662,20,2025-04-11,300,10.0007,3000.21
INV911142,SO500807,24,2025-04-11,250,3.6828,920.7
INV911143,SO500807,15,2025-04-11,250,3.4254,856.35
INV911144,SO500075,8,2025-04-11,2000,0.2744,548.8
INV911145,SO500360,9,2025-04-11,7000,0.392,2744.0
INV911146,SO500514,24,2025-04-11,250,1.9104,477.6
INV911147,SO500212,10,2025-04-11,5000,0.873,4365.0
INV911148,SO500356,13,2025-04-11,50,12.887,644.35
INV911149,SO500353,2,2025-04-11,60,57.5946,3455.68
INV911150,SO500807,22,2025-04-11,150,11.583,1737.45
INV911151,SO500206,26,2025-04-11,120,36.472,4376.64
INV911152,SO500510,23,2025-04-11,140,56.4192,7898.69
INV911153,SO500505,18,2025-04-11,150,9.8976,1484.64
INV911154,SO500071,3,2025-04-11,2500,3.4104,8526.0
INV911155,SO500722,13,2025-04-11,350,12.7555,4464.42
INV911156,SO500510,1,2025-04-11,90,50.6496,4558.46
INV911157,SO500807,1,2025-04-11,100,6.138,613.8
INV911158,SO500202,18,2025-04-11,750,13.8807,10410.52
INV911159,SO500210,19,2025-04-11,4000,3.3756,13502.4
INV911160,SO500356,10,2025-04-12,500,3.7632,1881.6
INV911161,SO500073,26,2025-04-12,3000,0.882,2646.0
INV911162,SO500802,9,2025-04-12,400,14.7708,5908.32
INV911163,SO500207,18,2025-04-12,900,11.349,10214.1
INV911164,SO500514,12,2025-04-12,250,3.6864,921.6
INV911165,SO500358,27,2025-04-12,2000,0.882,1764.0
INV911166,SO500672,6,2025-04-12,1000,0.5141,514.1
INV911167,SO500207,11,2025-04-12,500,3.7248,1862.4
INV911168,SO500071,7,2025-04-12,1500,3.7632,5644.8
INV911169,SO500517,13,2025-04-12,2000,0.2688,537.6
INV911170,SO500518,24,2025-04-12,1000,0.4992,499.2
INV911171,SO500212,27,2025-04-12,1500,0.4462,669.3
INV911172,SO500804,10,2025-04-12,10,50.1831,501.83
INV911173,SO500347,8,2025-04-12,150,8.7514,1312.71
INV911174,SO500210,20,2025-04-12,500,1.9303,965.15
INV911175,SO500212,15,2025-04-12,2000,0.97,1940.0
INV911176,SO500510,19,2025-04-13,50,36.096,1804.8
INV911177,SO500722,7,2025-04-13,250,8.0122,2003.05
INV911178,SO500804,12,2025-04-13,105,52.2324,5484.4
INV911179,SO500202,16,2025-04-13,600,10.0007,6000.42
INV911180,SO500672,26,2025-04-13,2000,0.4365,873.0
INV911181,SO500356,19,2025-04-13,150,11.466,1719.9
INV911182,SO500070,20,2025-04-13,500,1.9502,975.1
INV911183,SO500670,2,2025-04-13,2000,0.4462,892.4
INV911184,SO500518,23,2025-04-13,4000,0.384,1536.0
INV911185,SO500807,21,2025-04-13,1250,3.4452,4306.5
INV911186,SO500506,3,2025-04-13,1750,19.344,33852.0
INV911187,SO500668,4,2025-04-13,1000,3.0167,3016.7
INV911188,SO500210,25,2025-04-13,3250,3.6084,11727.3
INV911189,SO500358,15,2025-04-13,1000,1.0584,1058.4
INV911190,SO500514,5,2025-04-13,350,11.2896,3951.36
INV911191,SO500349,19,2025-04-13,450,11.9462,5375.79
INV911192,SO500668,15,2025-04-13,1000,1.5617,1561.7
INV911193,SO500880,11,2025-04-14,150,19.9485,2992.28
INV911194,SO500507,22,2025-04-14,250,8.1312,2032.8
INV911195,SO500673,27,2025-04-14,4000,0.4365,1746.0
INV911196,SO500515,9,2025-04-14,1450,12.1536,17622.72
INV911197,SO500673,4,2025-04-14,4000,0.2425,970.0
INV911198,SO500207,16,2025-04-14,90,51.1772,4605.95
INV911199,SO500203,4,2025-04-14,200,14.4724,2894.48
INV911200,SO500808,26,2025-04-14,200,11.583,2316.6
INV911201,SO500072,4,2025-04-14,3000,3.4104,10231.2
INV911202,SO500663,22,2025-04-14,200,10.0007,2000.14
INV911203,SO500812,6,2025-04-14,1000,0.396,396.0
INV911204,SO500214,9,2025-04-14,1000,0.1746,174.6
INV911205,SO500361,10,2025-04-14,4000,0.5194,2077.6
INV911206,SO500808,20,2025-04-14,100,11.3949,1139.49
INV911207,SO500066,1,2025-04-15,150,8.3006,1245.09
INV911208,SO500359,15,2025-04-15,1500,0.9898,1484.7
INV911209,SO500288,2,2025-04-15,1000,0.4171,417.1
INV911210,SO500671,10,2025-04-15,7500,0.4171,3128.25
INV911211,SO500359,17,2025-04-15,1500,1.0584,1587.6
INV911212,SO500072,19,2025-04-15,450,12.887,5799.15
INV911213,SO500812,17,2025-04-15,1000,0.5247,524.7
INV911214,SO500359,28,2025-04-15,3000,0.882,2646.0
INV911215,SO500211,24,2025-04-15,1250,3.3562,4195.25
INV911216,SO500214,12,2025-04-15,5000,0.2425,1212.5
INV911217,SO500812,18,2025-04-15,2000,0.2475,495.0
INV911218,SO500808,28,2025-04-15,500,3.6828,1841.4
INV911219,SO500357,19,2025-04-15,250,3.6456,911.4
INV911220,SO500350,4,2025-04-15,350,14.6216,5117.56
