distributor_id,part_number,snapshot_week,units_on_hand
D04,PM-1007,2026-03-02,36289
D04,PM-1007,2026-03-09,38222
D04,PM-1007,2026-03-16,43894
D04,PM-1007,2026-03-23,43854
D04,PM-1007,2026-03-30,45653
D04,PM-1007,2026-04-06,46117
D04,PM-1007,2026-04-13,46662
D04,PM-1007,2026-04-20,45098
D04,PM-1007,2026-04-27,42172
D04,PM-1007,2026-05-04,40005
D04,PM-1007,2026-05-11,37990
D04,PM-1007,2026-05-18,44859
D04,PM-1007,2026-05-25,42616
D04,PM-1007,2026-06-01,41412
D04,PM-1007,2026-06-08,50667
D04,PM-1007,2026-06-15,53638
D04,PM-1007,2026-06-22,50513
D04,PW-1032,2024-01-01,9478
D04,PW-1032,2024-01-08,9604
D04,PW-1032,2024-01-15,9802
D04,PW-1032,2024-01-22,9608
D04,PW-1032,2024-01-29,9639
D04,PW-1032,2024-02-05,9953
D04,PW-1032,2024-02-12,10162
D04,PW-1032,2024-02-19,9239
D04,PW-1032,2024-02-26,9482
D04,PW-1032,2024-03-04,9516
D04,PW-1032,2024-03-11,10657
D04,PW-1032,2024-03-18,10722
D04,PW-1032,2024-03-25,9600
D04,PW-1032,2024-04-01,9078
D04,PW-1032,2024-04-08,8358
D04,PW-1032,2024-04-15,7490
D04,PW-1032,2024-04-22,7622
D04,PW-1032,2024-04-29,8513
D04,PW-1032,2024-05-06,7764
D04,PW-1032,2024-05-13,7216
D04,PW-1032,2024-05-20,6828
D04,PW-1032,2024-05-27,7248
D04,PW-1032,2024-06-03,7253
D04,PW-1032,2024-06-10,7010
D04,PW-1032,2024-06-17,6387
D04,PW-1032,2024-06-24,6737
D04,PW-1032,2024-07-01,7057
D04,PW-1032,2024-07-08,8841
D04,PW-1032,2024-07-15,9784
D04,PW-1032,2024-07-22,9352
D04,PW-1032,2024-07-29,10802
D04,PW-1032,2024-08-05,10819
D04,PW-1032,2024-08-12,9897
D04,PW-1032,2024-08-19,9078
D04,PW-1032,2024-08-26,8847
D04,PW-1032,2024-09-02,9117
D04,PW-1032,2024-09-09,8866
D04,PW-1032,2024-09-16,8466
D04,PW-1032,2024-09-23,8372
D04,PW-1032,2024-09-30,7283
D04,PW-1032,2024-10-07,8318
D04,PW-1032,2024-10-14,8201
D04,PW-1032,2024-10-21,8495
D04,PW-1032,2024-10-28,9738
D04,PW-1032,2024-11-04,9849
D04,PW-1032,2024-11-11,8993
D04,PW-1032,2024-11-18,11274
D04,PW-1032,2024-11-25,12266
D04,PW-1032,2024-12-02,13221
D04,PW-1032,2024-12-09,13192
D04,PW-1032,2024-12-16,13391
D04,PW-1032,2024-12-23,13258
D04,PW-1032,2024-12-30,12907
D04,PW-1032,2025-01-06,13337
D04,PW-1032,2025-01-13,12496
D04,PW-1032,2025-01-20,11137
D04,PW-1032,2025-01-27,10412
D04,PW-1032,2025-02-03,10408
D04,PW-1032,2025-02-10,9557
D04,PW-1032,2025-02-17,9920
D04,PW-1032,2025-02-24,9138
D04,PW-1032,2025-03-03,9172
D04,PW-1032,2025-03-10,8993
D04,PW-1032,2025-03-17,7957
D04,PW-1032,2025-03-24,8006
D04,PW-1032,2025-03-31,7708
D04,PW-1032,2025-04-07,8879
D04,PW-1032,2025-04-14,7839
D04,PW-1032,2025-04-21,8234
D04,PW-1032,2025-04-28,7948
D04,PW-1032,2025-05-05,6818
D04,PW-1032,2025-05-12,6777
D04,PW-1032,2025-05-19,6679
D04,PW-1032,2025-05-26,7718
D04,PW-1032,2025-06-02,8968
D04,PW-1032,2025-06-09,7848
D04,PW-1032,2025-06-16,7927
D04,PW-1032,2025-06-23,8738
D04,PW-1032,2025-06-30,9368
D04,PW-1032,2025-07-07,10757
D04,PW-1032,2025-07-14,9545
D04,PW-1032,2025-07-21,9625
D04,PW-1032,2025-07-28,10069
D04,PW-1032,2025-08-04,9392
D04,PW-1032,2025-08-11,9713
D04,PW-1032,2025-08-18,11672
D04,PW-1032,2025-08-25,12379
D04,PW-1032,2025-09-01,12408
D04,PW-1032,2025-09-08,11358
D04,PW-1032,2025-09-15,10114
D04,PW-1032,2025-09-22,10309
D04,PW-1032,2025-09-29,11057
D04,PW-1032,2025-10-06,11708
D04,PW-1032,2025-10-13,12236
D04,PW-1032,2025-10-20,12603
D04,PW-1032,2025-10-27,15447
D04,PW-1032,2025-11-03,17257
D04,PW-1032,2025-11-10,18341
D04,PW-1032,2025-11-17,17102
D04,PW-1032,2025-11-24,18691
D04,PW-1032,2025-12-01,20542
D04,PW-1032,2025-12-08,21368
D04,PW-1032,2025-12-15,22021
D04,PW-1032,2025-12-22,20877
D04,PW-1032,2025-12-29,20034
D04,PW-1032,2026-01-05,19894
D04,PW-1032,2026-01-12,19065
D04,PW-1032,2026-01-19,19070
D04,PW-1032,2026-01-26,18655
D04,PW-1032,2026-02-02,18537
D04,PW-1032,2026-02-09,19448
D04,PW-1032,2026-02-16,19051
D04,PW-1032,2026-02-23,19083
D04,PW-1032,2026-03-02,20087
D04,PW-1032,2026-03-09,20686
D04,PW-1032,2026-03-16,20696
D04,PW-1032,2026-03-23,19780
D04,PW-1032,2026-03-30,18721
D04,PW-1032,2026-04-06,17950
D04,PW-1032,2026-04-13,17770
D04,PW-1032,2026-04-20,17217
D04,PW-1032,2026-04-27,15746
D04,PW-1032,2026-05-04,14884
D04,PW-1032,2026-05-11,14537
D04,PW-1032,2026-05-18,14962
D04,PW-1032,2026-05-25,16041
D04,PW-1032,2026-06-01,16341
D04,PW-1032,2026-06-08,16403
D04,PW-1032,2026-06-15,18475
D04,PW-1032,2026-06-22,19082
D04,PW-1029,2024-01-01,6669
D04,PW-1029,2024-01-08,6833
D04,PW-1029,2024-01-15,7104
D04,PW-1029,2024-01-22,7265
D04,PW-1029,2024-01-29,6926
D04,PW-1029,2024-02-05,7090
D04,PW-1029,2024-02-12,7672
D04,PW-1029,2024-02-19,7916
D04,PW-1029,2024-02-26,8002
D04,PW-1029,2024-03-04,8129
D04,PW-1029,2024-03-11,8211
D04,PW-1029,2024-03-18,8180
D04,PW-1029,2024-03-25,7377
D04,PW-1029,2024-04-01,6742
D04,PW-1029,2024-04-08,6212
D04,PW-1029,2024-04-15,5711
D04,PW-1029,2024-04-22,5405
D04,PW-1029,2024-04-29,4992
D04,PW-1029,2024-05-06,5015
D04,PW-1029,2024-05-13,4119
D04,PW-1029,2024-05-20,3904
D04,PW-1029,2024-05-27,3753
D04,PW-1029,2024-06-03,3015
D04,PW-1029,2024-06-10,3467
D04,PW-1029,2024-06-17,4109
D04,PW-1029,2024-06-24,6475
D04,PW-1029,2024-07-01,5680
D04,PW-1029,2024-07-08,6487
D04,PW-1029,2024-07-15,6846
D04,PW-1029,2024-07-22,6889
D04,PW-1029,2024-07-29,6437
D04,PW-1029,2024-08-05,7540
D04,PW-1029,2024-08-12,7316
D04,PW-1029,2024-08-19,7529
D04,PW-1029,2024-08-26,8051
D04,PW-1029,2024-09-02,8054
D04,PW-1029,2024-09-09,7391
D04,PW-1029,2024-09-16,8273
D04,PW-1029,2024-09-23,8587
D04,PW-1029,2024-09-30,8106
D04,PW-1029,2024-10-07,8787
D04,PW-1029,2024-10-14,8204
D04,PW-1029,2024-10-21,8050
D04,PW-1029,2024-10-28,7428
D04,PW-1029,2024-11-04,6855
D04,PW-1029,2024-11-11,7364
D04,PW-1029,2024-11-18,7197
D04,PW-1029,2024-11-25,8623
D04,PW-1029,2024-12-02,8015
D04,PW-1029,2024-12-09,7696
D04,PW-1029,2024-12-16,7879
D04,PW-1029,2024-12-23,8176
D04,PW-1029,2024-12-30,7466
D04,PW-1029,2025-01-06,7927
D04,PW-1029,2025-01-13,7790
D04,PW-1029,2025-01-20,7679
D04,PW-1029,2025-01-27,6811
D04,PW-1029,2025-02-03,7547
D04,PW-1029,2025-02-10,8349
D04,PW-1029,2025-02-17,7815
D04,PW-1029,2025-02-24,7820
D04,PW-1029,2025-03-03,7152
D04,PW-1029,2025-03-10,6606
D04,PW-1029,2025-03-17,6177
D04,PW-1029,2025-03-24,5947
D04,PW-1029,2025-03-31,4865
D04,PW-1029,2025-04-07,4636
D04,PW-1029,2025-04-14,4720
D04,PW-1029,2025-04-21,3812
D04,PW-1029,2025-04-28,4915
D04,PW-1029,2025-05-05,6022
D04,PW-1029,2025-05-12,6140
D04,PW-1029,2025-05-19,5070
D04,PW-1029,2025-05-26,4201
D04,PW-1029,2025-06-02,3410
D04,PW-1029,2025-06-09,3592
D04,PW-1029,2025-06-16,3709
D04,PW-1029,2025-06-23,6879
D04,PW-1029,2025-06-30,6084
D04,PW-1029,2025-07-07,5522
D04,PW-1029,2025-07-14,6894
D04,PW-1029,2025-07-21,6125
D04,PW-1029,2025-07-28,7181
D04,PW-1029,2025-08-04,7703
D04,PW-1029,2025-08-11,9002
D04,PW-1029,2025-08-18,8725
D04,PW-1029,2025-08-25,8755
D04,PW-1029,2025-09-01,9242
D04,PW-1029,2025-09-08,10233
D04,PW-1029,2025-09-15,10931
D04,PW-1029,2025-09-22,10769
D04,PW-1029,2025-09-29,10290
D04,PW-1029,2025-10-06,10382
D04,PW-1029,2025-10-13,10571
D04,PW-1029,2025-10-20,10741
D04,PW-1029,2025-10-27,11118
D04,PW-1029,2025-11-03,10445
D04,PW-1029,2025-11-10,10762
D04,PW-1029,2025-11-17,11172
D04,PW-1029,2025-11-24,11482
D04,PW-1029,2025-12-01,11457
D04,PW-1029,2025-12-08,11465
D04,PW-1029,2025-12-15,11794
D04,PW-1029,2025-12-22,13129
D04,PW-1029,2025-12-29,14739
D04,PW-1029,2026-01-05,14493
D04,PW-1029,2026-01-12,15039
D04,PW-1029,2026-01-19,14672
D04,PW-1029,2026-01-26,14357
D04,PW-1029,2026-02-02,13372
D04,PW-1029,2026-02-09,12822
D04,PW-1029,2026-02-16,11935
D04,PW-1029,2026-02-23,12466
D04,PW-1029,2026-03-02,12323
D04,PW-1029,2026-03-09,12177
D04,PW-1029,2026-03-16,13839
D04,PW-1029,2026-03-23,13439
D04,PW-1029,2026-03-30,13404
D04,PW-1029,2026-04-06,13764
D04,PW-1029,2026-04-13,14297
D04,PW-1029,2026-04-20,13293
D04,PW-1029,2026-04-27,13444
D04,PW-1029,2026-05-04,13895
D04,PW-1029,2026-05-11,13461
D04,PW-1029,2026-05-18,13524
D04,PW-1029,2026-05-25,12846
D04,PW-1029,2026-06-01,13577
D04,PW-1029,2026-06-08,13401
D04,PW-1029,2026-06-15,13712
D04,PW-1029,2026-06-22,14186
D04,PW-1035,2024-01-01,9603
D04,PW-1035,2024-01-08,9770
D04,PW-1035,2024-01-15,9880
D04,PW-1035,2024-01-22,9889
D04,PW-1035,2024-01-29,10045
D04,PW-1035,2024-02-05,10215
D04,PW-1035,2024-02-12,9964
D04,PW-1035,2024-02-19,9926
D04,PW-1035,2024-02-26,9767
D04,PW-1035,2024-03-04,9678
D04,PW-1035,2024-03-11,9706
D04,PW-1035,2024-03-18,9793
D04,PW-1035,2024-03-25,9864
D04,PW-1035,2024-04-01,9449
D04,PW-1035,2024-04-08,9273
D04,PW-1035,2024-04-15,9345
D04,PW-1035,2024-04-22,8662
D04,PW-1035,2024-04-29,8242
D04,PW-1035,2024-05-06,8925
D04,PW-1035,2024-05-13,8969
D04,PW-1035,2024-05-20,9022
D04,PW-1035,2024-05-27,9645
D04,PW-1035,2024-06-03,9733
D04,PW-1035,2024-06-10,9457
D04,PW-1035,2024-06-17,9742
D04,PW-1035,2024-06-24,9717
D04,PW-1035,2024-07-01,8818
D04,PW-1035,2024-07-08,8398
D04,PW-1035,2024-07-15,8710
D04,PW-1035,2024-07-22,8014
D04,PW-1035,2024-07-29,9068
D04,PW-1035,2024-08-05,9951
D04,PW-1035,2024-08-12,10711
D04,PW-1035,2024-08-19,11527
D04,PW-1035,2024-08-26,12332
D04,PW-1035,2024-09-02,12923
D04,PW-1035,2024-09-09,12137
D04,PW-1035,2024-09-16,12375
D04,PW-1035,2024-09-23,11017
D04,PW-1035,2024-09-30,10678
D04,PW-1035,2024-10-07,9664
D04,PW-1035,2024-10-14,8694
D04,PW-1035,2024-10-21,10392
D04,PW-1035,2024-10-28,10877
D04,PW-1035,2024-11-04,10930
D04,PW-1035,2024-11-11,10695
D04,PW-1035,2024-11-18,10653
D04,PW-1035,2024-11-25,9820
D04,PW-1035,2024-12-02,10323
D04,PW-1035,2024-12-09,9637
D04,PW-1035,2024-12-16,10257
D04,PW-1035,2024-12-23,11356
D04,PW-1035,2024-12-30,12228
D04,PW-1035,2025-01-06,12272
D04,PW-1035,2025-01-13,11767
D04,PW-1035,2025-01-20,12030
D04,PW-1035,2025-01-27,11868
D04,PW-1035,2025-02-03,12017
D04,PW-1035,2025-02-10,10453
D04,PW-1035,2025-02-17,9800
D04,PW-1035,2025-02-24,8717
D04,PW-1035,2025-03-03,7308
D04,PW-1035,2025-03-10,8965
D04,PW-1035,2025-03-17,8657
D04,PW-1035,2025-03-24,9145
D04,PW-1035,2025-03-31,8603
D04,PW-1035,2025-04-07,8214
D04,PW-1035,2025-04-14,8392
D04,PW-1035,2025-04-21,8758
D04,PW-1035,2025-04-28,7758
D04,PW-1035,2025-05-05,9487
D04,PW-1035,2025-05-12,10883
D04,PW-1035,2025-05-19,10854
D04,PW-1035,2025-05-26,11194
D04,PW-1035,2025-06-02,10524
D04,PW-1035,2025-06-09,11906
D04,PW-1035,2025-06-16,12135
D04,PW-1035,2025-06-23,12395
D04,PW-1035,2025-06-30,11216
D04,PW-1035,2025-07-07,11297
D04,PW-1035,2025-07-14,10202
D04,PW-1035,2025-07-21,8900
D04,PW-1035,2025-07-28,8724
D04,PW-1035,2025-08-04,8192
D04,PW-1035,2025-08-11,8414
D04,PW-1035,2025-08-18,8026
D04,PW-1035,2025-08-25,8118
D04,PW-1035,2025-09-01,6984
D04,PW-1035,2025-09-08,8148
D04,PW-1035,2025-09-15,8521
D04,PW-1035,2025-09-22,9107
D04,PW-1035,2025-09-29,8375
D04,PW-1035,2025-10-06,7454
D04,PW-1035,2025-10-13,8683
D04,PW-1035,2025-10-20,7429
D04,PW-1035,2025-10-27,13409
D04,PW-1035,2025-11-03,18680
D04,PW-1035,2025-11-10,17631
D04,PW-1035,2025-11-17,18344
D04,PW-1035,2025-11-24,21235
D04,PW-1035,2025-12-01,22826
D04,PW-1035,2025-12-08,24345
D04,PW-1035,2025-12-15,23418
D04,PW-1035,2025-12-22,22457
D04,PW-1035,2025-12-29,21343
D04,PW-1035,2026-01-05,21854
D04,PW-1035,2026-01-12,22532
D04,PW-1035,2026-01-19,21753
D04,PW-1035,2026-01-26,20905
D04,PW-1035,2026-02-02,19888
D04,PW-1035,2026-02-09,19450
D04,PW-1035,2026-02-16,18837
D04,PW-1035,2026-02-23,19716
D04,PW-1035,2026-03-02,18568
D04,PW-1035,2026-03-09,17464
D04,PW-1035,2026-03-16,16090
D04,PW-1035,2026-03-23,18021
D04,PW-1035,2026-03-30,18193
D04,PW-1035,2026-04-06,17445
D04,PW-1035,2026-04-13,19839
D04,PW-1035,2026-04-20,18416
D04,PW-1035,2026-04-27,18272
D04,PW-1035,2026-05-04,20196
D04,PW-1035,2026-05-11,20489
D04,PW-1035,2026-05-18,19321
D04,PW-1035,2026-05-25,19096
D04,PW-1035,2026-06-01,18968
D04,PW-1035,2026-06-08,18660
D04,PW-1035,2026-06-15,19133
D04,PW-1035,2026-06-22,22351
D04,SC-1020,2024-01-01,3803
D04,SC-1020,2024-01-08,3858
D04,SC-1020,2024-01-15,3935
D04,SC-1020,2024-01-22,4090
D04,SC-1020,2024-01-29,4074
D04,SC-1020,2024-02-05,4050
D04,SC-1020,2024-02-12,4034
D04,SC-1020,2024-02-19,3986
D04,SC-1020,2024-02-26,4053
D04,SC-1020,2024-03-04,4086
D04,SC-1020,2024-03-11,4120
D04,SC-1020,2024-03-18,3823
D04,SC-1020,2024-03-25,4254
D04,SC-1020,2024-04-01,4235
D04,SC-1020,2024-04-08,4151
D04,SC-1020,2024-04-15,4099
D04,SC-1020,2024-04-22,4114
D04,SC-1020,2024-04-29,4021
D04,SC-1020,2024-05-06,3969
D04,SC-1020,2024-05-13,4028
D04,SC-1020,2024-05-20,3576
D04,SC-1020,2024-05-27,3227
D04,SC-1020,2024-06-03,2845
D04,SC-1020,2024-06-10,2470
D04,SC-1020,2024-06-17,2380
D04,SC-1020,2024-06-24,2366
D04,SC-1020,2024-07-01,2523
D04,SC-1020,2024-07-08,2819
D04,SC-1020,2024-07-15,2661
D04,SC-1020,2024-07-22,2564
D04,SC-1020,2024-07-29,2610
D04,SC-1020,2024-08-05,2531
D04,SC-1020,2024-08-12,2302
D04,SC-1020,2024-08-19,2171
D04,SC-1020,2024-08-26,2545
D04,SC-1020,2024-09-02,2494
D04,SC-1020,2024-09-09,2741
D04,SC-1020,2024-09-16,3186
D04,SC-1020,2024-09-23,3555
D04,SC-1020,2024-09-30,3082
D04,SC-1020,2024-10-07,3371
D04,SC-1020,2024-10-14,3719
D04,SC-1020,2024-10-21,4114
D04,SC-1020,2024-10-28,3662
D04,SC-1020,2024-11-04,3207
D04,SC-1020,2024-11-11,2777
D04,SC-1020,2024-11-18,3456
D04,SC-1020,2024-11-25,4229
D04,SC-1020,2024-12-02,3805
D04,SC-1020,2024-12-09,3882
D04,SC-1020,2024-12-16,4117
D04,SC-1020,2024-12-23,4974
D04,SC-1020,2024-12-30,4884
D04,SC-1020,2025-01-06,4637
D04,SC-1020,2025-01-13,4369
D04,SC-1020,2025-01-20,4743
D04,SC-1020,2025-01-27,4526
D04,SC-1020,2025-02-03,4444
D04,SC-1020,2025-02-10,4169
D04,SC-1020,2025-02-17,3757
D04,SC-1020,2025-02-24,4001
D04,SC-1020,2025-03-03,3530
D04,SC-1020,2025-03-10,4670
D04,SC-1020,2025-03-17,4805
D04,SC-1020,2025-03-24,5404
D04,SC-1020,2025-03-31,4855
D04,SC-1020,2025-04-07,5356
D04,SC-1020,2025-04-14,5172
D04,SC-1020,2025-04-21,5284
D04,SC-1020,2025-04-28,5042
D04,SC-1020,2025-05-05,4691
D04,SC-1020,2025-05-12,4211
D04,SC-1020,2025-05-19,3746
D04,SC-1020,2025-05-26,3812
D04,SC-1020,2025-06-02,4023
D04,SC-1020,2025-06-09,4133
D04,SC-1020,2025-06-16,4496
D04,SC-1020,2025-06-23,4352
D04,SC-1020,2025-06-30,4190
D04,SC-1020,2025-07-07,4932
D04,SC-1020,2025-07-14,5303
D04,SC-1020,2025-07-21,5574
D04,SC-1020,2025-07-28,5065
D04,SC-1020,2025-08-04,4627
D04,SC-1020,2025-08-11,4080
D04,SC-1020,2025-08-18,3703
D04,SC-1020,2025-08-25,4155
D04,SC-1020,2025-09-01,4889
D04,SC-1020,2025-09-08,4710
D04,SC-1020,2025-09-15,4535
D04,SC-1020,2025-09-22,4239
D04,SC-1020,2025-09-29,3829
D04,SC-1020,2025-10-06,3496
D04,SC-1020,2025-10-13,4608
D04,SC-1020,2025-10-20,4277
D04,SC-1020,2025-10-27,3942
D04,SC-1020,2025-11-03,3703
D04,SC-1020,2025-11-10,3445
D04,SC-1020,2025-11-17,3046
D04,SC-1020,2025-11-24,2748
D04,SC-1020,2025-12-01,2983
D04,SC-1020,2025-12-08,2652
D04,SC-1020,2025-12-15,3726
D04,SC-1020,2025-12-22,3479
D04,SC-1020,2025-12-29,4344
D04,SC-1020,2026-01-05,4098
D04,SC-1020,2026-01-12,4140
D04,SC-1020,2026-01-19,4185
D04,SC-1020,2026-01-26,5850
D04,SC-1020,2026-02-02,7023
D04,SC-1020,2026-02-09,6668
D04,SC-1020,2026-02-16,6421
D04,SC-1020,2026-02-23,6200
D04,SC-1020,2026-03-02,6563
D04,SC-1020,2026-03-09,6205
D04,SC-1020,2026-03-16,5971
D04,SC-1020,2026-03-23,6337
D04,SC-1020,2026-03-30,6137
D04,SC-1020,2026-04-06,6341
D04,SC-1020,2026-04-13,6097
D04,SC-1020,2026-04-20,5770
D04,SC-1020,2026-04-27,5449
D04,SC-1020,2026-05-04,6036
D04,SC-1020,2026-05-11,5793
D04,SC-1020,2026-05-18,5562
D04,SC-1020,2026-05-25,5481
D04,SC-1020,2026-06-01,5133
D04,SC-1020,2026-06-08,4944
D04,SC-1020,2026-06-15,4667
D04,SC-1020,2026-06-22,4371
D04,PM-1003,2024-01-01,28422
D04,PM-1003,2024-01-08,28909
D04,PM-1003,2024-01-15,29589
D04,PM-1003,2024-01-22,29901
D04,PM-1003,2024-01-29,30145
D04,PM-1003,2024-02-05,30502
D04,PM-1003,2024-02-12,30990
D04,PM-1003,2024-02-19,31602
D04,PM-1003,2024-02-26,31481
D04,PM-1003,2024-03-04,30435
D04,PM-1003,2024-03-11,29708
D04,PM-1003,2024-03-18,28448
D04,PM-1003,2024-03-25,28076
D04,PM-1003,2024-04-01,28112
D04,PM-1003,2024-04-08,27463
D04,PM-1003,2024-04-15,26595
D04,PM-1003,2024-04-22,25533
D04,PM-1003,2024-04-29,24105
D04,PM-1003,2024-05-06,24427
D04,PM-1003,2024-05-13,22010
D04,PM-1003,2024-05-20,24069
D04,PM-1003,2024-05-27,26975
D04,PM-1003,2024-06-03,26671
D04,PM-1003,2024-06-10,23320
D04,PM-1003,2024-06-17,25640
D04,PM-1003,2024-06-24,26335
D04,PM-1003,2024-07-01,25444
D04,PM-1003,2024-07-08,26265
D04,PM-1003,2024-07-15,25429
D04,PM-1003,2024-07-22,23707
D04,PM-1003,2024-07-29,25148
D04,PM-1003,2024-08-05,23857
D04,PM-1003,2024-08-12,21674
D04,PM-1003,2024-08-19,26939
D04,PM-1003,2024-08-26,28818
D04,PM-1003,2024-09-02,25524
D04,PM-1003,2024-09-09,32217
D04,PM-1003,2024-09-16,33794
D04,PM-1003,2024-09-23,30963
D04,PM-1003,2024-09-30,32627
D04,PM-1003,2024-10-07,33004
D04,PM-1003,2024-10-14,34025
D04,PM-1003,2024-10-21,31625
D04,PM-1003,2024-10-28,29808
D04,PM-1003,2024-11-04,31809
D04,PM-1003,2024-11-11,33160
D04,PM-1003,2024-11-18,34324
D04,PM-1003,2024-11-25,35751
D04,PM-1003,2024-12-02,35278
D04,PM-1003,2024-12-09,32678
D04,PM-1003,2024-12-16,31083
D04,PM-1003,2024-12-23,31970
D04,PM-1003,2024-12-30,33257
D04,PM-1003,2025-01-06,30591
D04,PM-1003,2025-01-13,29244
D04,PM-1003,2025-01-20,25914
D04,PM-1003,2025-01-27,24780
D04,PM-1003,2025-02-03,23229
D04,PM-1003,2025-02-10,25918
D04,PM-1003,2025-02-17,24938
D04,PM-1003,2025-02-24,22626
D04,PM-1003,2025-03-03,23193
D04,PM-1003,2025-03-10,23047
D04,PM-1003,2025-03-17,24373
D04,PM-1003,2025-03-24,24022
D04,PM-1003,2025-03-31,26741
D04,PM-1003,2025-04-07,27270
D04,PM-1003,2025-04-14,29437
D04,PM-1003,2025-04-21,27267
D04,PM-1003,2025-04-28,24203
D04,PM-1003,2025-05-05,22911
D04,PM-1003,2025-05-12,22053
D04,PM-1003,2025-05-19,22412
D04,PM-1003,2025-05-26,25754
D04,PM-1003,2025-06-02,24513
D04,PM-1003,2025-06-09,22038
D04,PM-1003,2025-06-16,23061
D04,PM-1003,2025-06-23,28925
D04,PM-1003,2025-06-30,30534
D04,PM-1003,2025-07-07,35111
D04,PM-1003,2025-07-14,37839
D04,PM-1003,2025-07-21,37774
D04,PM-1003,2025-07-28,37152
D04,PM-1003,2025-08-04,37853
D04,PM-1003,2025-08-11,39144
D04,PM-1003,2025-08-18,36055
D04,PM-1003,2025-08-25,35143
D04,PM-1003,2025-09-01,32196
D04,PM-1003,2025-09-08,28794
D04,PM-1003,2025-09-15,28838
D04,PM-1003,2025-09-22,32365
D04,PM-1003,2025-09-29,34786
D04,PM-1003,2025-10-06,35071
D04,PM-1003,2025-10-13,40398
D04,PM-1003,2025-10-20,42555
D04,PM-1003,2025-10-27,46513
D04,PM-1003,2025-11-03,48645
D04,PM-1003,2025-11-10,49681
D04,PM-1003,2025-11-17,53434
D04,PM-1003,2025-11-24,53157
D04,PM-1003,2025-12-01,58107
D04,PM-1003,2025-12-08,58047
D04,PM-1003,2025-12-15,60219
D04,PM-1003,2025-12-22,57421
D04,PM-1003,2025-12-29,55100
D04,PM-1003,2026-01-05,52904
D04,PM-1003,2026-01-12,50915
D04,PM-1003,2026-01-19,49030
D04,PM-1003,2026-01-26,45521
D04,PM-1003,2026-02-02,44224
D04,PM-1003,2026-02-09,40815
D04,PM-1003,2026-02-16,38764
D04,PM-1003,2026-02-23,38620
D04,PM-1003,2026-03-02,39668
D04,PM-1003,2026-03-09,37238
D04,PM-1003,2026-03-16,38362
D04,PM-1003,2026-03-23,41041
D04,PM-1003,2026-03-30,41665
D04,PM-1003,2026-04-06,46625
D04,PM-1003,2026-04-13,49438
D04,PM-1003,2026-04-20,53220
D04,PM-1003,2026-04-27,54601
D04,PM-1003,2026-05-04,55130
D04,PM-1003,2026-05-11,52787
D04,PM-1003,2026-05-18,52574
D04,PM-1003,2026-05-25,49925
D04,PM-1003,2026-06-01,45873
D04,PM-1003,2026-06-08,46609
D04,PM-1003,2026-06-15,48128
D04,PM-1003,2026-06-22,45940
D04,IG-1014,2024-01-01,372
D04,IG-1014,2024-01-08,343
D04,IG-1014,2024-01-15,344
D04,IG-1014,2024-01-22,353
D04,IG-1014,2024-01-29,397
D04,IG-1014,2024-02-05,403
D04,IG-1014,2024-02-12,405
D04,IG-1014,2024-02-19,410
D04,IG-1014,2024-02-26,408
D04,IG-1014,2024-03-04,385
D04,IG-1014,2024-03-11,371
D04,IG-1014,2024-03-18,402
D04,IG-1014,2024-03-25,424
D04,IG-1014,2024-04-01,428
D04,IG-1014,2024-04-08,432
D04,IG-1014,2024-04-15,442
D04,IG-1014,2024-04-22,404
D04,IG-1014,2024-04-29,362
D04,IG-1014,2024-05-06,325
D04,IG-1014,2024-05-13,293
D04,IG-1014,2024-05-20,287
D04,IG-1014,2024-05-27,265
D04,IG-1014,2024-06-03,252
D04,IG-1014,2024-06-10,243
D04,IG-1014,2024-06-17,285
D04,IG-1014,2024-06-24,340
D04,IG-1014,2024-07-01,312
D04,IG-1014,2024-07-08,298
D04,IG-1014,2024-07-15,285
D04,IG-1014,2024-07-22,281
D04,IG-1014,2024-07-29,272
D04,IG-1014,2024-08-05,240
D04,IG-1014,2024-08-12,229
D04,IG-1014,2024-08-19,231
D04,IG-1014,2024-08-26,239
D04,IG-1014,2024-09-02,282
D04,IG-1014,2024-09-09,301
D04,IG-1014,2024-09-16,370
D04,IG-1014,2024-09-23,441
D04,IG-1014,2024-09-30,463
D04,IG-1014,2024-10-07,477
D04,IG-1014,2024-10-14,457
D04,IG-1014,2024-10-21,507
D04,IG-1014,2024-10-28,520
D04,IG-1014,2024-11-04,548
D04,IG-1014,2024-11-11,530
D04,IG-1014,2024-11-18,487
D04,IG-1014,2024-11-25,498
D04,IG-1014,2024-12-02,504
D04,IG-1014,2024-12-09,499
D04,IG-1014,2024-12-16,456
D04,IG-1014,2024-12-23,427
D04,IG-1014,2024-12-30,417
D04,IG-1014,2025-01-06,407
D04,IG-1014,2025-01-13,440
D04,IG-1014,2025-01-20,432
D04,IG-1014,2025-01-27,387
D04,IG-1014,2025-02-03,338
D04,IG-1014,2025-02-10,301
D04,IG-1014,2025-02-17,293
D04,IG-1014,2025-02-24,271
D04,IG-1014,2025-03-03,269
D04,IG-1014,2025-03-10,224
D04,IG-1014,2025-03-17,222
D04,IG-1014,2025-03-24,217
D04,IG-1014,2025-03-31,366
D04,IG-1014,2025-04-07,373
D04,IG-1014,2025-04-14,372
D04,IG-1014,2025-04-21,412
D04,IG-1014,2025-04-28,406
D04,IG-1014,2025-05-05,366
D04,IG-1014,2025-05-12,352
