shipment_id,order_id,line_id,ship_date,qty_shipped
SH712928,SO500495,18,2024-10-17,4000
SH712929,SO500496,19,2024-10-22,1000
SH712930,SO500576,16,2024-11-01,500
SH712931,SO500576,16,2024-11-04,1000
SH712932,SO500497,16,2024-11-08,3500
SH712933,SO500498,18,2024-11-11,3500
SH712934,SO500577,18,2024-11-21,4000
SH712935,SO500578,16,2024-11-25,4000
SH712936,SO500499,19,2024-12-04,2500
SH712937,SO500501,16,2024-12-18,1000
SH712938,SO500579,18,2024-12-23,3500
SH712939,SO500502,18,2025-01-03,4000
SH712940,SO500504,17,2025-01-13,1500
SH712941,SO500506,16,2025-01-31,2000
SH712942,SO500507,16,2025-02-04,2000
SH712943,SO500508,15,2025-02-10,5000
SH712944,SO500509,14,2025-02-19,1500
SH712945,SO500510,18,2025-02-27,1000
SH712946,SO500511,17,2025-03-05,3000
SH712947,SO500512,17,2025-03-12,3500
SH712948,SO500513,18,2025-03-18,4000
SH712949,SO500514,18,2025-03-26,2500
SH712950,SO500515,21,2025-04-02,5500
SH712951,SO500516,20,2025-04-07,3500
SH712952,SO500517,19,2025-04-18,6000
SH712953,SO500518,20,2025-04-23,1500
SH712954,SO500519,16,2025-05-02,1000
SH712955,SO500519,16,2025-05-21,1000
SH712956,SO500520,19,2025-05-09,3000
SH712957,SO500520,19,2025-05-20,2000
SH712958,SO500593,17,2025-05-16,2000
SH712959,SO500521,18,2025-05-27,5500
SH712960,SO500522,19,2025-05-26,1000
SH712961,SO500523,18,2025-06-04,2000
SH712962,SO500524,20,2025-06-23,1000
SH712963,SO500525,17,2025-06-17,4500
SH712964,SO500580,19,2025-06-27,7500
SH712965,SO500526,21,2025-07-01,4500
SH712966,SO500527,19,2025-07-07,8000
SH712967,SO500528,21,2025-07-17,6000
SH712968,SO500529,21,2025-07-24,3000
SH712969,SO500530,21,2025-07-30,2500
SH712970,SO500531,21,2025-08-05,4000
SH712971,SO500532,21,2025-08-12,4000
SH712972,SO500534,20,2025-08-26,2000
SH712973,SO500537,14,2025-09-15,3000
SH712974,SO500538,17,2025-09-24,7000
SH712975,SO500539,18,2025-09-29,5000
SH712976,SO500540,17,2025-10-07,3000
SH712977,SO500540,17,2025-10-22,2000
SH712978,SO500541,18,2025-10-16,7500
SH712979,SO500542,16,2025-10-23,2500
SH712980,SO500543,16,2025-10-30,6500
SH712981,SO500581,17,2025-11-03,5000
SH712982,SO500544,18,2025-11-11,3500
SH712983,SO500545,20,2025-11-19,6000
SH712984,SO500546,18,2025-11-25,2500
SH712985,SO500546,18,2025-12-15,2000
SH712986,SO500547,18,2025-12-04,7000
SH712987,SO500594,15,2025-12-10,2000
SH712988,SO500582,14,2025-12-19,2500
SH712989,SO500583,12,2026-01-08,500
SH712990,SO500597,8,2026-01-16,1000
SH712991,SO500584,9,2026-01-23,1000
SH712992,SO500548,13,2026-02-05,1500
SH712993,SO500550,16,2026-02-19,1000
SH712994,SO500551,15,2026-02-24,2500
SH712995,SO500552,17,2026-03-05,3500
SH712996,SO500585,16,2026-03-09,500
SH712997,SO500600,13,2026-03-17,3500
SH712998,SO500553,16,2026-03-26,5500
SH712999,SO500586,16,2026-03-31,3500
SH713000,SO500554,15,2026-04-10,8500
SH713001,SO500595,17,2026-04-13,5500
SH713002,SO500587,17,2026-04-24,7000
SH713003,SO500555,17,2026-04-30,4000
SH713004,SO500556,18,2026-05-07,4000
SH713005,SO500557,20,2026-05-15,1500
SH713006,SO500558,18,2026-05-22,2500
SH713007,SO500559,19,2026-05-25,500
SH713008,SO500560,19,2026-06-05,500
SH713009,SO500561,17,2026-06-12,3500
SH713010,SO500562,16,2026-06-17,4000
SH713011,SO500563,19,2026-06-25,1000
SH713012,SO500451,22,2024-04-19,40
SH713013,SO500452,22,2024-04-11,40
SH713014,SO500453,22,2024-04-02,40
SH713015,SO500454,22,2024-03-27,40
SH713016,SO500455,22,2024-03-18,40
SH713017,SO500456,22,2024-03-12,20
SH713018,SO500456,22,2024-03-21,20
SH713019,SO500457,22,2024-03-05,20
SH713020,SO500457,22,2024-03-26,20
SH713021,SO500458,22,2024-02-28,40
SH713022,SO500459,20,2024-02-19,40
SH713023,SO500460,20,2024-02-12,40
SH713024,SO500461,17,2024-02-05,40
SH713025,SO500462,17,2024-01-30,40
SH713026,SO500463,8,2024-01-23,40
SH713027,SO500464,8,2024-01-17,40
SH713028,SO500465,8,2024-01-30,40
SH713029,SO500466,8,2024-01-02,40
SH713030,SO500470,18,2024-05-17,10
SH713031,SO500471,19,2024-05-20,40
SH713032,SO500472,20,2024-05-29,30
SH713033,SO500473,22,2024-06-05,40
SH713034,SO500474,19,2024-06-10,30
SH713035,SO500475,21,2024-06-18,80
SH713036,SO500476,21,2024-06-27,90
SH713037,SO500477,22,2024-07-01,20
SH713038,SO500478,22,2024-07-11,30
SH713039,SO500479,21,2024-07-18,40
SH713040,SO500480,21,2024-07-22,40
SH713041,SO500481,20,2024-08-01,30
SH713042,SO500482,22,2024-08-06,10
SH713043,SO500483,21,2024-08-16,30
SH713044,SO500484,21,2024-08-20,40
SH713045,SO500485,21,2024-08-30,50
SH713046,SO500486,22,2024-09-02,80
SH713047,SO500487,21,2024-09-09,70
SH713048,SO500592,19,2024-09-16,100
SH713049,SO500488,21,2024-09-25,120
SH713050,SO500574,20,2024-10-03,60
SH713051,SO500575,20,2024-10-09,40
SH713052,SO500489,20,2024-10-17,10
SH713053,SO500490,18,2024-10-25,90
SH713054,SO500491,20,2024-10-31,50
SH713055,SO500492,17,2024-11-05,70
SH713056,SO500493,19,2024-11-12,20
SH713057,SO500495,19,2024-11-27,50
SH713058,SO500496,20,2024-12-05,50
SH713059,SO500576,17,2024-12-12,40
SH713060,SO500497,17,2025-01-10,30
SH713061,SO500498,19,2024-12-27,10
SH713062,SO500577,19,2025-01-03,40
SH713063,SO500499,20,2025-01-15,70
SH713064,SO500500,18,2025-01-20,30
SH713065,SO500502,19,2025-02-12,10
SH713066,SO500503,15,2025-02-19,40
SH713067,SO500504,18,2025-02-27,20
SH713068,SO500505,19,2025-03-05,50
SH713069,SO500506,17,2025-03-24,30
SH713070,SO500507,17,2025-03-17,40
SH713071,SO500508,16,2025-04-02,100
SH713072,SO500509,15,2025-04-04,100
SH713073,SO500510,19,2025-04-11,50
SH713074,SO500511,18,2025-04-18,40
SH713075,SO500512,18,2025-04-21,80
SH713076,SO500513,19,2025-04-28,50
SH713077,SO500514,19,2025-05-09,10
SH713078,SO500515,22,2025-05-14,40
SH713079,SO500516,21,2025-05-19,50
SH713080,SO500517,20,2025-05-29,60
SH713081,SO500518,21,2025-06-05,60
SH713082,SO500519,17,2025-06-09,80
SH713083,SO500520,20,2025-06-18,10
SH713084,SO500593,18,2025-06-24,100
SH713085,SO500521,19,2025-07-04,70
SH713086,SO500522,20,2025-07-07,50
SH713087,SO500524,21,2025-07-24,60
SH713088,SO500525,18,2025-08-01,30
SH713089,SO500580,20,2025-08-05,20
SH713090,SO500526,22,2025-08-13,10
SH713091,SO500526,22,2025-08-26,20
SH713092,SO500527,20,2025-08-19,70
SH713093,SO500528,22,2025-08-27,70
SH713094,SO500529,22,2025-09-01,90
SH713095,SO500530,22,2025-09-08,50
SH713096,SO500530,22,2025-10-03,40
SH713097,SO500531,22,2025-09-18,50
SH713098,SO500532,22,2025-09-25,70
SH713099,SO500533,19,2025-09-30,50
SH713100,SO500534,21,2025-10-10,120
SH713101,SO500536,19,2025-10-22,40
SH713102,SO500538,18,2025-11-05,60
SH713103,SO500539,19,2025-11-10,10
SH713104,SO500540,18,2025-11-21,50
SH713105,SO500541,19,2025-11-24,50
SH713106,SO500543,17,2025-12-12,10
SH713107,SO500581,18,2025-12-16,10
SH713108,SO500544,19,2025-12-25,40
SH713109,SO500545,21,2025-12-29,50
SH713110,SO500546,19,2026-01-23,60
SH713111,SO500547,19,2026-01-14,10
SH713112,SO500594,16,2026-01-22,10
SH713113,SO500594,16,2026-02-05,10
SH713114,SO500582,15,2026-01-26,20
SH713115,SO500583,13,2026-02-20,20
SH713116,SO500598,14,2026-03-11,30
SH713117,SO500548,14,2026-03-17,20
SH713118,SO500549,13,2026-03-27,20
SH713119,SO500550,17,2026-04-03,20
SH713120,SO500551,16,2026-04-06,60
SH713121,SO500585,17,2026-04-22,20
SH713122,SO500600,14,2026-05-01,70
SH713123,SO500586,17,2026-05-12,20
SH713124,SO500554,16,2026-05-19,10
SH713125,SO500595,18,2026-05-28,40
SH713126,SO500587,18,2026-06-05,20
SH713127,SO500555,18,2026-06-10,20
SH713128,SO500451,23,2024-05-16,450
SH713129,SO500452,23,2024-05-06,450
SH713130,SO500453,23,2024-04-30,450
SH713131,SO500454,23,2024-04-22,450
SH713132,SO500455,23,2024-04-18,450
SH713133,SO500456,23,2024-04-12,450
SH713134,SO500457,23,2024-04-05,450
SH713135,SO500458,23,2024-03-27,450
SH713136,SO500459,21,2024-03-21,450
SH713137,SO500460,21,2024-03-12,450
SH713138,SO500461,18,2024-03-05,450
SH713139,SO500462,18,2024-03-01,450
SH713140,SO500463,9,2024-02-22,450
SH713141,SO500464,9,2024-02-14,450
SH713142,SO500465,9,2024-02-07,450
SH713143,SO500466,9,2024-01-30,450
SH713144,SO500570,6,2024-01-23,450
SH713145,SO500571,6,2024-01-19,450
SH713146,SO500572,6,2024-01-12,450
SH713147,SO500573,6,2024-01-04,450
SH713148,SO500467,13,2024-05-22,1350
SH713149,SO500468,19,2024-05-30,1050
SH713150,SO500469,18,2024-06-05,100
SH713151,SO500470,19,2024-07-04,450
SH713152,SO500470,19,2024-07-09,300
SH713153,SO500471,20,2024-06-20,450
SH713154,SO500473,23,2024-07-04,500
SH713155,SO500474,20,2024-07-11,200
SH713156,SO500475,22,2024-07-17,100
SH713157,SO500477,23,2024-07-30,1000
SH713158,SO500478,23,2024-08-05,100
SH713159,SO500479,22,2024-08-12,400
SH713160,SO500480,22,2024-08-20,1550
SH713161,SO500481,21,2024-08-28,700
SH713162,SO500482,23,2024-09-02,1600
SH713163,SO500483,22,2024-09-09,1100
SH713164,SO500484,22,2024-09-19,1450
SH713165,SO500486,23,2024-10-01,1000
SH713166,SO500487,22,2024-10-09,1750
SH713167,SO500488,22,2024-10-24,550
SH713168,SO500574,21,2024-10-28,50
SH713169,SO500575,21,2024-11-05,500
SH713170,SO500489,21,2024-11-11,600
SH713171,SO500490,19,2024-11-21,950
SH713172,SO500491,21,2024-11-25,1450
SH713173,SO500495,20,2024-12-25,800
SH713174,SO500496,21,2024-12-31,350
SH713175,SO500576,18,2025-01-10,100
SH713176,SO500577,20,2025-01-29,300
SH713177,SO500578,17,2025-02-03,1100
SH713178,SO500499,21,2025-02-13,450
SH713179,SO500500,19,2025-02-17,300
SH713180,SO500501,17,2025-02-24,300
SH713181,SO500579,19,2025-03-04,250
SH713182,SO500502,20,2025-03-13,950
SH713183,SO500503,16,2025-03-17,500
SH713184,SO500504,19,2025-03-24,200
SH713185,SO500505,20,2025-04-04,600
SH713186,SO500506,18,2025-04-07,100
SH713187,SO500507,18,2025-04-16,500
SH713188,SO500508,17,2025-04-24,400
SH713189,SO500509,16,2025-04-30,350
SH713190,SO500510,20,2025-05-06,1750
SH713191,SO500511,19,2025-05-16,600
SH713192,SO500512,19,2025-05-19,1300
SH713193,SO500513,20,2025-05-26,250
SH713194,SO500513,20,2025-06-06,200
SH713195,SO500514,20,2025-06-02,1500
SH713196,SO500515,23,2025-06-09,700
SH713197,SO500516,22,2025-06-18,400
SH713198,SO500516,22,2025-06-30,300
SH713199,SO500517,21,2025-06-23,1400
SH713200,SO500518,22,2025-07-02,200
SH713201,SO500519,18,2025-07-23,500
SH713202,SO500520,21,2025-07-17,400
SH713203,SO500593,19,2025-07-23,1800
SH713204,SO500521,20,2025-07-29,450
SH713205,SO500522,21,2025-08-08,1050
SH713206,SO500523,19,2025-11-07,1250
SH713207,SO500524,22,2025-11-06,1050
SH713208,SO500525,19,2025-10-23,500
SH713209,SO500525,19,2025-10-27,400
SH713210,SO500526,23,2025-09-08,600
SH713211,SO500528,23,2025-09-26,800
SH713212,SO500529,23,2026-01-15,50
SH713213,SO500530,23,2025-10-08,500
SH713214,SO500533,20,2026-02-06,2600
SH713215,SO500534,22,2026-02-16,800
SH713216,SO500535,18,2025-12-16,1500
SH713217,SO500536,20,2025-11-21,1100
SH713218,SO500537,15,2026-01-02,50
SH713219,SO500537,15,2026-01-09,50
SH713220,SO500538,19,2025-12-04,1000
SH713221,SO500539,20,2026-03-13,450
SH713222,SO500540,19,2025-12-16,850
SH713223,SO500547,20,2026-02-09,200
SH713224,SO500594,17,2026-05-20,350
SH713225,SO500582,16,2026-03-24,550
SH713226,SO500596,12,2026-04-10,450
SH713227,SO500599,10,2026-04-14,550
SH713228,SO500583,14,2026-05-12,700
SH713229,SO500595,19,2026-06-24,200
SH713230,SO500451,24,2024-02-19,4000
SH713231,SO500452,24,2024-02-14,4000
SH713232,SO500453,24,2024-02-09,4000
SH713233,SO500454,24,2024-02-02,4000
SH713234,SO500455,24,2024-01-22,4000
SH713235,SO500456,24,2024-01-22,4000
SH713236,SO500457,24,2024-01-10,4000
SH713237,SO500458,24,2024-01-04,4000
SH713238,SO500467,14,2024-02-29,5000
SH713239,SO500468,20,2024-03-07,4000
SH713240,SO500469,19,2024-03-15,1000
SH713241,SO500470,20,2024-03-22,2000
SH713242,SO500471,21,2024-03-25,6000
SH713243,SO500472,21,2024-04-02,3000
SH713244,SO500473,24,2024-04-11,2000
SH713245,SO500474,21,2024-04-17,3000
SH713246,SO500475,23,2024-04-25,3000
SH713247,SO500476,22,2024-05-06,5000
SH713248,SO500477,24,2024-05-09,6000
SH713249,SO500478,24,2024-05-13,6000
SH713250,SO500479,23,2024-05-20,4000
SH713251,SO500480,23,2024-05-28,6000
SH713252,SO500481,22,2024-06-06,4000
SH713253,SO500482,24,2024-06-12,4000
SH713254,SO500483,23,2024-06-19,7000
SH713255,SO500484,23,2024-06-26,6000
SH713256,SO500485,22,2024-07-03,5000
SH713257,SO500486,24,2024-07-09,4000
SH713258,SO500487,23,2024-07-18,5000
SH713259,SO500592,20,2024-07-24,5000
SH713260,SO500488,23,2024-08-02,6000
SH713261,SO500574,22,2024-08-05,8000
SH713262,SO500575,22,2024-08-13,3000
SH713263,SO500489,22,2024-08-22,8000
SH713264,SO500490,20,2024-08-30,5000
SH713265,SO500491,22,2024-09-04,10000
SH713266,SO500493,20,2024-09-20,1000
SH713267,SO500494,20,2024-09-27,4000
SH713268,SO500495,21,2024-10-03,6000
SH713269,SO500496,22,2024-10-10,6000
SH713270,SO500576,19,2024-10-15,1000
SH713271,SO500497,18,2024-10-21,5000
SH713272,SO500577,21,2024-11-13,12000
SH713273,SO500578,18,2024-11-14,5000
SH713274,SO500499,22,2024-11-18,6000
SH713275,SO500500,20,2024-11-29,1000
SH713276,SO500501,18,2024-12-05,2000
SH713277,SO500579,20,2024-12-11,2000
SH713278,SO500502,21,2024-12-20,5000
SH713279,SO500503,17,2024-12-26,6000
SH713280,SO500505,21,2025-01-09,5000
SH713281,SO500506,19,2025-01-14,2000
SH713282,SO500507,19,2025-01-20,5000
SH713283,SO500508,18,2025-01-30,7000
SH713284,SO500509,17,2025-02-05,3000
SH713285,SO500511,20,2025-02-19,1000
SH713286,SO500512,20,2025-02-26,4000
SH713287,SO500513,21,2025-03-06,3000
SH713288,SO500514,21,2025-03-11,4000
SH713289,SO500515,24,2025-03-21,3000
SH713290,SO500516,23,2025-03-27,3000
SH713291,SO500517,22,2025-04-04,6000
SH713292,SO500518,23,2025-04-11,4000
SH713293,SO500519,19,2025-04-14,2000
SH713294,SO500520,22,2025-04-22,4000
SH713295,SO500593,20,2025-05-01,7000
SH713296,SO500522,22,2025-05-13,8000
SH713297,SO500523,20,2025-05-23,4000
SH713298,SO500524,23,2025-05-29,4000
SH713299,SO500524,23,2025-06-17,3000
SH713300,SO500525,20,2025-06-26,4000
SH713301,SO500580,21,2025-06-10,4000
SH713302,SO500526,24,2025-06-18,4000
SH713303,SO500527,21,2025-06-26,3000
SH713304,SO500528,24,2025-07-01,10000
SH713305,SO500530,24,2025-07-16,7000
SH713306,SO500531,23,2025-07-25,4000
SH713307,SO500532,23,2025-07-29,5000
SH713308,SO500533,21,2025-08-05,9000
SH713309,SO500534,23,2025-08-14,6000
SH713310,SO500535,19,2025-08-20,6000
SH713311,SO500536,21,2025-08-28,5000
SH713312,SO500537,16,2025-09-05,7000
SH713313,SO500538,20,2025-09-08,12000
SH713314,SO500539,21,2025-09-19,4000
SH713315,SO500540,20,2025-09-26,6000
SH713316,SO500541,20,2025-10-01,9000
SH713317,SO500542,17,2025-10-06,4000
SH713318,SO500543,18,2025-10-17,5000
SH713319,SO500543,18,2025-10-27,4000
SH713320,SO500581,19,2025-10-20,7000
SH713321,SO500544,20,2025-10-31,3000
SH713322,SO500545,22,2025-11-03,5000
SH713323,SO500546,20,2025-12-05,13000
SH713324,SO500547,21,2025-11-19,9000
SH713325,SO500594,18,2025-11-25,3000
SH713326,SO500582,17,2025-12-01,10000
SH713327,SO500599,11,2025-12-15,1000
SH713328,SO500583,15,2025-12-25,3000
SH713329,SO500597,9,2025-12-30,2000
SH713330,SO500598,15,2026-01-14,3000
SH713331,SO500548,15,2026-01-21,8000
SH713332,SO500550,18,2026-02-02,6000
SH713333,SO500551,17,2026-02-10,2000
SH713334,SO500552,18,2026-02-16,6000
SH713335,SO500585,18,2026-02-25,5000
SH713336,SO500600,15,2026-03-02,7000
SH713337,SO500553,17,2026-03-11,6000
SH713338,SO500554,17,2026-03-24,7000
SH713339,SO500595,20,2026-04-01,6000
SH713340,SO500587,19,2026-05-01,6000
SH713341,SO500555,20,2026-04-14,3000
SH713342,SO500555,20,2026-05-07,3000
SH713343,SO500556,20,2026-04-24,4000
SH713344,SO500558,21,2026-05-04,3000
SH713345,SO500559,22,2026-05-15,6000
SH713346,SO500560,22,2026-05-21,4000
SH713347,SO500561,19,2026-05-29,3000
SH713348,SO500562,19,2026-06-05,10000
SH713349,SO500563,22,2026-06-09,6000
SH713350,SO500564,24,2026-06-17,5000
SH713351,SO500565,23,2026-06-24,9000
SH713352,SO500451,25,2024-02-20,2000
SH713353,SO500452,25,2024-02-14,2000
SH713354,SO500453,25,2024-02-08,2000
SH713355,SO500454,25,2024-01-29,2000
SH713356,SO500455,25,2024-01-23,2000
SH713357,SO500456,25,2024-01-15,2000
SH713358,SO500457,25,2024-01-23,2000
SH713359,SO500458,25,2024-01-04,2000
SH713360,SO500467,15,2024-02-27,2000
SH713361,SO500469,20,2024-03-14,2000
SH713362,SO500470,21,2024-03-20,2000
SH713363,SO500472,22,2024-04-04,1000
SH713364,SO500473,25,2024-04-11,3000
SH713365,SO500474,22,2024-04-19,2000
SH713366,SO500475,24,2024-04-25,1000
SH713367,SO500476,23,2024-04-29,1000
SH713368,SO500477,25,2024-05-07,1000
SH713369,SO500477,25,2024-05-30,1000
SH713370,SO500478,25,2024-05-15,3000
SH713371,SO500479,24,2024-05-22,3000
SH713372,SO500480,24,2024-05-27,2000
SH713373,SO500481,23,2024-06-03,2000
SH713374,SO500482,25,2024-06-24,3000
SH713375,SO500483,24,2024-06-21,3000
SH713376,SO500484,24,2024-06-26,2000
SH713377,SO500484,24,2024-07-02,2000
SH713378,SO500485,23,2024-07-05,1000
SH713379,SO500486,25,2024-07-11,2000
SH713380,SO500487,24,2024-07-19,2000
SH713381,SO500592,21,2024-07-22,2000
SH713382,SO500488,24,2024-07-29,1000
SH713383,SO500574,23,2024-08-08,1000
SH713384,SO500575,23,2024-08-27,3000
SH713385,SO500489,23,2024-08-20,2000
SH713386,SO500490,21,2024-08-30,2000
SH713387,SO500491,23,2024-09-05,2000
SH713388,SO500492,18,2024-09-12,3000
SH713389,SO500493,21,2024-09-17,2000
SH713390,SO500494,21,2024-10-16,2000
SH713391,SO500495,22,2024-10-01,1000
SH713392,SO500495,22,2024-10-14,2000
SH713393,SO500496,23,2024-10-11,1000
SH713394,SO500576,20,2024-10-16,1000
SH713395,SO500576,20,2024-11-05,1000
SH713396,SO500497,19,2024-10-21,3000
SH713397,SO500498,20,2024-10-29,2000
SH713398,SO500578,19,2024-11-15,1000
SH713399,SO500499,23,2024-11-18,1000
SH713400,SO500500,21,2024-11-27,1000
SH713401,SO500501,19,2024-12-09,3000
SH713402,SO500503,18,2024-12-26,3000
SH713403,SO500504,20,2025-01-14,3000
SH713404,SO500505,22,2025-01-09,2000
SH713405,SO500506,20,2025-01-15,2000
SH713406,SO500507,20,2025-01-23,2000
SH713407,SO500508,19,2025-01-30,1000
SH713408,SO500509,18,2025-02-03,2000
SH713409,SO500510,21,2025-02-12,2000
SH713410,SO500513,22,2025-03-07,2000
SH713411,SO500514,22,2025-03-12,1000
SH713412,SO500514,22,2025-04-02,2000
SH713413,SO500515,25,2025-04-09,1000
SH713414,SO500516,24,2025-03-24,2000
SH713415,SO500517,23,2025-04-04,1000
SH713416,SO500518,24,2025-04-10,1000
SH713417,SO500519,20,2025-04-16,2000
SH713418,SO500520,23,2025-04-25,1000
SH713419,SO500593,21,2025-04-28,3000
SH713420,SO500522,23,2025-05-16,2000
SH713421,SO500524,24,2025-06-04,2000
SH713422,SO500525,21,2025-06-02,4000
SH713423,SO500580,22,2025-06-12,2000
SH713424,SO500526,25,2025-06-17,3000
SH713425,SO500527,22,2025-06-23,2000
SH713426,SO500528,25,2025-07-04,3000
SH713427,SO500529,24,2025-07-09,1000
SH713428,SO500530,25,2025-07-15,1000
SH713429,SO500531,24,2025-07-21,3000
SH713430,SO500532,24,2025-07-28,2000
SH713431,SO500533,22,2025-08-07,3000
SH713432,SO500534,24,2025-08-15,3000
SH713433,SO500535,20,2025-08-21,2000
SH713434,SO500536,22,2025-08-26,2000
SH713435,SO500537,17,2025-09-12,3000
SH713436,SO500538,21,2025-09-12,5000
SH713437,SO500539,22,2025-09-15,2000
SH713438,SO500540,21,2025-09-24,5000
SH713439,SO500541,21,2025-09-29,2000
SH713440,SO500542,18,2025-10-08,2000
SH713441,SO500543,19,2025-10-17,2000
SH713442,SO500581,20,2025-10-24,3000
SH713443,SO500544,21,2025-10-28,2000
SH713444,SO500545,23,2025-11-06,3000
SH713445,SO500546,21,2025-11-11,5000
SH713446,SO500547,22,2025-11-19,2000
SH713447,SO500594,19,2025-11-27,1000
SH713448,SO500582,18,2025-12-02,1000
SH713449,SO500596,13,2025-12-08,2000
SH713450,SO500599,12,2025-12-15,2000
SH713451,SO500597,10,2026-01-02,1000
SH713452,SO500548,16,2026-02-09,2000
SH713453,SO500549,14,2026-02-11,2000
SH713454,SO500550,19,2026-02-04,3000
SH713455,SO500551,18,2026-02-13,1000
SH713456,SO500552,19,2026-02-19,1000
SH713457,SO500585,19,2026-02-25,2000
SH713458,SO500600,16,2026-03-05,3000
SH713459,SO500553,18,2026-03-11,1000
SH713460,SO500586,18,2026-03-19,2000
SH713461,SO500554,18,2026-03-24,4000
SH713462,SO500587,20,2026-04-07,2000
SH713463,SO500555,21,2026-04-15,4000
SH713464,SO500556,21,2026-04-21,2000
SH713465,SO500558,22,2026-05-06,2000
SH713466,SO500559,23,2026-05-12,1000
SH713467,SO500560,23,2026-05-18,2000
SH713468,SO500561,20,2026-05-28,3000
SH713469,SO500562,20,2026-06-05,2000
SH713470,SO500563,23,2026-06-08,1000
SH713471,SO500564,25,2026-06-17,3000
SH713472,SO500565,24,2026-06-25,3000
SH713473,SO500451,26,2024-04-18,40
SH713474,SO500452,26,2024-04-11,40
SH713475,SO500453,26,2024-04-02,20
SH713476,SO500453,26,2024-04-22,20
SH713477,SO500454,26,2024-03-28,40
SH713478,SO500455,26,2024-03-21,20
SH713479,SO500455,26,2024-04-05,20
SH713480,SO500456,26,2024-03-15,40
SH713481,SO500457,26,2024-03-04,40
SH713482,SO500458,26,2024-02-26,40
SH713483,SO500459,22,2024-02-19,40
SH713484,SO500460,22,2024-02-15,40
SH713485,SO500461,19,2024-02-06,40
SH713486,SO500462,19,2024-02-02,40
SH713487,SO500463,10,2024-01-24,40
SH713488,SO500464,10,2024-01-18,40
SH713489,SO500465,10,2024-01-09,40
SH713490,SO500466,10,2024-01-03,40
SH713491,SO500467,16,2024-04-26,60
SH713492,SO500469,21,2024-05-06,60
SH713493,SO500470,22,2024-05-16,30
SH713494,SO500472,23,2024-05-31,10
SH713495,SO500473,26,2024-06-05,10
SH713496,SO500474,23,2024-06-14,50
SH713497,SO500476,24,2024-06-26,50
SH713498,SO500477,26,2024-07-04,40
SH713499,SO500478,26,2024-07-12,30
SH713500,SO500479,25,2024-07-17,130
SH713501,SO500480,25,2024-07-24,70
SH713502,SO500481,24,2024-08-02,40
SH713503,SO500481,24,2024-08-15,40
SH713504,SO500482,26,2024-08-09,10
SH713505,SO500483,25,2024-08-15,70
SH713506,SO500484,25,2024-08-22,50
SH713507,SO500485,24,2024-08-29,20
SH713508,SO500486,26,2024-09-04,110
SH713509,SO500487,25,2024-09-09,30
SH713510,SO500592,22,2024-09-16,20
SH713511,SO500488,25,2024-09-26,50
SH713512,SO500574,24,2024-10-04,80
SH713513,SO500575,24,2024-10-08,140
SH713514,SO500489,24,2024-10-17,70
SH713515,SO500490,22,2024-10-24,50
SH713516,SO500491,24,2024-11-01,10
SH713517,SO500492,19,2024-11-08,40
SH713518,SO500493,22,2024-11-13,80
SH713519,SO500494,22,2024-11-18,70
SH713520,SO500495,23,2024-12-10,60
SH713521,SO500497,20,2024-12-16,60
SH713522,SO500498,21,2024-12-27,10
SH713523,SO500498,21,2025-01-08,20
SH713524,SO500577,22,2025-01-03,60
SH713525,SO500499,24,2025-01-15,20
SH713526,SO500500,22,2025-01-24,50
SH713527,SO500501,20,2025-01-31,110
SH713528,SO500579,21,2025-02-11,50
SH713529,SO500502,22,2025-02-12,70
SH713530,SO500503,19,2025-02-17,80
SH713531,SO500504,21,2025-02-27,10
SH713532,SO500504,21,2025-03-21,10
SH713533,SO500505,23,2025-03-06,60
SH713534,SO500506,21,2025-03-12,30
SH713535,SO500512,21,2025-04-23,60
SH713536,SO500513,23,2025-05-01,60
SH713537,SO500514,23,2025-05-19,60
SH713538,SO500515,26,2025-05-13,50
SH713539,SO500516,25,2025-05-23,150
SH713540,SO500517,24,2025-05-26,110
SH713541,SO500518,25,2025-06-03,60
SH713542,SO500519,21,2025-06-11,130
SH713543,SO500520,24,2025-06-17,80
SH713544,SO500593,22,2025-06-24,30
SH713545,SO500521,21,2025-07-02,90
SH713546,SO500522,24,2025-07-08,70
SH713547,SO500525,22,2025-07-28,100
SH713548,SO500580,23,2025-08-26,30
SH713549,SO500526,26,2025-08-13,150
SH713550,SO500527,23,2025-08-18,100
SH713551,SO500529,25,2025-09-05,10
SH713552,SO500529,25,2025-09-17,20
SH713553,SO500530,26,2025-09-11,100
SH713554,SO500531,25,2025-09-18,80
SH713555,SO500532,25,2025-09-26,30
SH713556,SO500533,23,2025-10-02,30
SH713557,SO500533,23,2025-10-06,30
SH713558,SO500534,25,2025-10-06,40
SH713559,SO500535,21,2025-10-16,40
SH713560,SO500535,21,2025-10-22,30
SH713561,SO500536,23,2025-10-22,40
SH713562,SO500537,18,2025-10-29,40
SH713563,SO500539,23,2025-11-12,20
SH713564,SO500540,22,2025-11-21,90
SH713565,SO500581,21,2025-12-17,30
SH713566,SO500581,21,2025-12-30,20
SH713567,SO500545,24,2026-01-02,90
SH713568,SO500546,22,2026-01-07,40
SH713569,SO500594,20,2026-01-22,50
SH713570,SO500582,19,2026-02-09,10
SH713571,SO500582,19,2026-02-24,20
SH713572,SO500596,14,2026-02-02,20
SH713573,SO500583,16,2026-02-17,50
SH713574,SO500584,10,2026-03-06,50
SH713575,SO500548,17,2026-03-18,40
SH713576,SO500552,20,2026-04-17,10
