distributor_id,part_number,week_start,units_sold,resale_value
D04,IS-1026,2024-08-05,170,1262.43
D04,IS-1026,2024-08-12,167,1113.85
D04,IS-1026,2024-08-19,121,819.99
D04,IS-1026,2024-08-26,121,886.54
D04,IS-1026,2024-09-02,132,972.55
D04,IS-1026,2024-09-09,142,1007.07
D04,IS-1026,2024-09-16,147,1025.48
D04,IS-1026,2024-09-23,155,1045.17
D04,IS-1026,2024-09-30,170,1266.88
D04,IS-1026,2024-10-07,180,1294.52
D04,IS-1026,2024-10-14,148,1062.05
D04,IS-1026,2024-10-21,125,888.0
D04,IS-1026,2024-10-28,157,1054.4
D04,IS-1026,2024-11-04,144,1030.68
D04,IS-1026,2024-11-11,149,1068.2
D04,IS-1026,2024-11-18,166,1154.97
D04,IS-1026,2024-11-25,130,959.78
D04,IS-1026,2024-12-02,171,1162.23
D04,IS-1026,2024-12-09,111,822.48
D04,IS-1026,2024-12-16,153,1098.17
D04,IS-1026,2024-12-23,124,875.05
D04,IS-1026,2024-12-30,142,962.51
D04,IS-1026,2025-01-06,145,1051.53
D04,IS-1026,2025-01-13,131,924.52
D04,IS-1026,2025-01-20,126,924.62
D04,IS-1026,2025-01-27,123,840.34
D04,IS-1026,2025-02-03,147,999.92
D04,IS-1026,2025-02-10,156,1145.85
D04,IS-1026,2025-02-17,188,1393.89
D04,IS-1026,2025-02-24,139,940.86
D04,IS-1026,2025-03-03,115,826.84
D04,IS-1026,2025-03-10,157,1112.65
D04,IS-1026,2025-03-17,114,802.45
D04,IS-1026,2025-03-24,189,1273.29
D04,IS-1026,2025-03-31,168,1247.35
D04,IS-1026,2025-04-07,130,963.19
D04,IS-1026,2025-04-14,120,858.08
D04,IS-1026,2025-04-21,134,896.0
D04,IS-1026,2025-04-28,166,1194.11
D04,IS-1026,2025-05-05,137,1011.23
D04,IS-1026,2025-05-12,173,1189.89
D04,IS-1026,2025-05-19,179,1328.43
D04,IS-1026,2025-05-26,143,960.24
D04,IS-1026,2025-06-02,177,1275.48
D04,IS-1026,2025-06-09,186,1321.21
D04,IS-1026,2025-06-16,169,1226.65
D04,IS-1026,2025-06-23,168,1237.67
D04,IS-1026,2025-06-30,142,945.93
D04,IS-1026,2025-07-07,208,1487.85
D04,IS-1026,2025-07-14,132,953.48
D04,IS-1026,2025-07-21,142,965.55
D04,IS-1026,2025-07-28,173,1272.85
D04,IS-1026,2025-08-04,141,939.92
D04,IS-1026,2025-08-11,141,1031.96
D04,IS-1026,2025-08-18,119,844.38
D04,IS-1026,2025-08-25,135,916.45
D04,IS-1026,2025-09-01,206,1463.63
D04,IS-1026,2025-09-08,135,931.52
D04,IS-1026,2025-09-15,170,1246.75
D04,IS-1026,2025-09-22,129,902.28
D04,IS-1026,2025-09-29,118,852.79
D04,IS-1026,2025-10-06,122,860.26
D04,IS-1026,2025-10-13,151,1008.16
D04,IS-1026,2025-10-20,97,650.2
D04,IS-1026,2025-10-27,172,1159.16
D04,IS-1026,2025-11-03,142,1007.76
D04,IS-1026,2025-11-10,125,887.83
D04,IS-1026,2025-11-17,117,862.78
D04,IS-1026,2025-11-24,121,888.54
D04,IS-1026,2025-12-01,155,1097.06
D04,IS-1026,2025-12-08,103,711.79
D04,IS-1026,2025-12-15,130,961.09
D04,IS-1026,2025-12-22,156,1121.13
D04,IS-1026,2025-12-29,97,700.43
D04,IS-1026,2026-01-05,121,854.29
D04,IS-1026,2026-01-12,106,760.38
D04,IS-1026,2026-01-19,111,762.05
D04,IS-1026,2026-01-26,140,1006.78
D04,IS-1026,2026-02-02,151,1046.64
D04,IS-1026,2026-02-09,130,907.1
D04,IS-1026,2026-02-16,111,795.44
D04,IS-1026,2026-02-23,124,886.25
D04,IS-1026,2026-03-02,151,1024.24
D04,IS-1026,2026-03-09,143,969.27
D04,IS-1026,2026-03-16,122,900.17
D04,IS-1026,2026-03-23,137,988.99
D04,IS-1026,2026-03-30,167,1236.26
D04,IS-1026,2026-04-06,155,1120.37
D04,IS-1026,2026-04-13,129,873.53
D04,IS-1026,2026-04-20,159,1089.74
D04,IS-1026,2026-04-27,142,1012.75
D04,IS-1026,2026-05-04,141,1036.72
D04,IS-1026,2026-05-11,159,1124.42
D04,IS-1026,2026-05-18,133,943.36
D04,IS-1026,2026-05-25,147,1003.35
D04,IS-1026,2026-06-01,185,1304.97
D04,IS-1026,2026-06-08,229,1606.01
D04,IS-1026,2026-06-15,123,885.55
D04,IS-1026,2026-06-22,139,935.6
D04,PW-1034,2024-01-01,455,1841.2
D04,PW-1034,2024-01-08,547,2052.79
D04,PW-1034,2024-01-15,406,1610.57
D04,PW-1034,2024-01-22,479,1985.16
D04,PW-1034,2024-01-29,499,1877.68
D04,PW-1034,2024-02-05,655,2482.57
D04,PW-1034,2024-02-12,501,2001.69
D04,PW-1034,2024-02-19,396,1610.06
D04,PW-1034,2024-02-26,584,2201.51
D04,PW-1034,2024-03-04,450,1747.8
D04,PW-1034,2024-03-11,428,1604.59
D04,PW-1034,2024-03-18,601,2318.74
D04,PW-1034,2024-03-25,508,2012.43
D04,PW-1034,2024-04-01,488,1985.58
D04,PW-1034,2024-04-08,655,2680.26
D04,PW-1034,2024-04-15,476,1955.39
D04,PW-1034,2024-04-22,479,1905.97
D04,PW-1034,2024-04-29,563,2209.78
D04,PW-1034,2024-05-06,375,1418.29
D04,PW-1034,2024-05-13,543,2114.71
D04,PW-1034,2024-05-20,539,2190.98
D04,PW-1034,2024-05-27,471,1857.27
D04,PW-1034,2024-06-03,536,2214.25
D04,PW-1034,2024-06-10,560,2251.64
D04,PW-1034,2024-06-17,536,2000.99
D04,PW-1034,2024-06-24,610,2418.4
D04,PW-1034,2024-07-01,561,2121.45
D04,PW-1034,2024-07-08,524,1956.39
D04,PW-1034,2024-07-15,596,2462.02
D04,PW-1034,2024-07-22,556,2274.31
D04,PW-1034,2024-07-29,834,3346.65
D04,PW-1034,2024-08-05,617,2532.55
D04,PW-1034,2024-08-12,486,1955.02
D04,PW-1034,2024-08-19,403,1539.19
D04,PW-1034,2024-08-26,468,1790.5
D04,PW-1034,2024-09-02,379,1500.07
D04,PW-1034,2024-09-09,564,2137.78
D04,PW-1034,2024-09-16,485,1983.55
D04,PW-1034,2024-09-23,448,1686.61
D04,PW-1034,2024-09-30,546,2097.76
D04,PW-1034,2024-10-07,468,1806.61
D04,PW-1034,2024-10-14,522,2143.6
D04,PW-1034,2024-10-21,470,1785.25
D04,PW-1034,2024-10-28,492,1863.36
D04,PW-1034,2024-11-04,587,2317.42
D04,PW-1034,2024-11-11,553,2072.66
D04,PW-1034,2024-11-18,596,2435.09
D04,PW-1034,2024-11-25,506,1936.75
D04,PW-1034,2024-12-02,366,1444.35
D04,PW-1034,2024-12-09,434,1726.29
D04,PW-1034,2024-12-16,378,1433.87
D04,PW-1034,2024-12-23,555,2156.95
D04,PW-1034,2024-12-30,487,2011.8
D04,PW-1034,2025-01-06,591,2337.5
D04,PW-1034,2025-01-13,575,2285.39
D04,PW-1034,2025-01-20,487,1952.04
D04,PW-1034,2025-01-27,651,2671.46
D04,PW-1034,2025-02-03,584,2228.51
D04,PW-1034,2025-02-10,517,1949.55
D04,PW-1034,2025-02-17,551,2231.92
D04,PW-1034,2025-02-24,646,2536.08
D04,PW-1034,2025-03-03,565,2258.28
D04,PW-1034,2025-03-10,484,1852.33
D04,PW-1034,2025-03-17,453,1774.55
D04,PW-1034,2025-03-24,525,2013.42
D04,PW-1034,2025-03-31,499,1977.44
D04,PW-1034,2025-04-07,575,2250.09
D04,PW-1034,2025-04-14,522,2108.11
D04,PW-1034,2025-04-21,537,2083.41
D04,PW-1034,2025-04-28,688,2798.36
D04,PW-1034,2025-05-05,740,2767.88
D04,PW-1034,2025-05-12,517,1967.77
D04,PW-1034,2025-05-19,554,2061.34
D04,PW-1034,2025-05-26,567,2311.53
D04,PW-1034,2025-06-02,617,2316.37
D04,PW-1034,2025-06-09,621,2421.03
D04,PW-1034,2025-06-16,547,2217.61
D04,PW-1034,2025-06-23,638,2640.68
D04,PW-1034,2025-06-30,551,2209.64
D04,PW-1034,2025-07-07,557,2311.44
D04,PW-1034,2025-07-14,512,1967.23
D04,PW-1034,2025-07-21,683,2720.8
D04,PW-1034,2025-07-28,667,2654.22
D04,PW-1034,2025-08-04,610,2488.22
D04,PW-1034,2025-08-11,635,2623.75
D04,PW-1034,2025-08-18,675,2785.12
D04,PW-1034,2025-08-25,635,2376.0
D04,PW-1034,2025-09-01,628,2400.64
D04,PW-1034,2025-09-08,524,2085.72
D04,PW-1034,2025-09-15,442,1767.67
D04,PW-1034,2025-09-22,488,1985.64
D04,PW-1034,2025-09-29,758,3110.8
D04,PW-1034,2025-10-06,522,2026.73
D04,PW-1034,2025-10-13,683,2652.81
D04,PW-1034,2025-10-20,579,2298.97
D04,PW-1034,2025-10-27,529,2145.54
D04,PW-1034,2025-11-03,462,1860.7
D04,PW-1034,2025-11-10,474,1856.16
D04,PW-1034,2025-11-17,515,2131.93
D04,PW-1034,2025-11-24,514,2128.17
D04,PW-1034,2025-12-01,569,2198.95
D04,PW-1034,2025-12-08,474,1764.39
D04,PW-1034,2025-12-15,478,1897.65
D04,PW-1034,2025-12-22,601,2274.41
D04,PW-1034,2025-12-29,705,2812.26
D04,PW-1034,2026-01-05,540,2030.6
D04,PW-1034,2026-01-12,574,2341.27
D04,PW-1034,2026-01-19,530,2042.35
D04,PW-1034,2026-01-26,541,2203.88
D04,PW-1034,2026-02-02,534,2207.14
D04,PW-1034,2026-02-09,529,2028.09
D04,PW-1034,2026-02-16,612,2523.64
D04,PW-1034,2026-02-23,624,2585.77
D04,PW-1034,2026-03-02,555,2199.19
D04,PW-1034,2026-03-09,534,2029.93
D04,PW-1034,2026-03-16,548,2231.9
D04,PW-1034,2026-03-23,656,2552.08
D04,PW-1034,2026-03-30,533,2084.57
D04,PW-1034,2026-04-06,522,2052.04
D04,PW-1034,2026-04-13,640,2494.33
D04,PW-1034,2026-04-20,613,2342.62
D04,PW-1034,2026-04-27,611,2482.9
D04,PW-1034,2026-05-04,712,2679.24
D04,PW-1034,2026-05-11,627,2493.21
D04,PW-1034,2026-05-18,576,2196.8
D04,PW-1034,2026-05-25,655,2543.85
D04,PW-1034,2026-06-01,581,2400.19
D04,PW-1034,2026-06-08,733,2899.39
D04,PW-1034,2026-06-15,644,2468.8
D04,PW-1034,2026-06-22,550,2283.93
D04,IG-1011,2024-01-01,89,5290.02
D04,IG-1011,2024-01-08,77,4190.09
D04,IG-1011,2024-01-15,86,5139.47
D04,IG-1011,2024-01-22,86,4638.82
D04,IG-1011,2024-01-29,86,5067.41
D04,IG-1011,2024-02-05,104,5976.55
D04,IG-1011,2024-02-12,84,4897.39
D04,IG-1011,2024-02-19,80,4493.8
D04,IG-1011,2024-02-26,81,4488.28
D04,IG-1011,2024-03-04,88,5241.13
D04,IG-1011,2024-03-11,68,4011.65
D04,IG-1011,2024-03-18,105,5670.98
D04,IG-1011,2024-03-25,83,4516.75
D04,IG-1011,2024-04-01,86,5128.05
D04,IG-1011,2024-04-08,73,4232.67
D04,IG-1011,2024-04-15,91,4890.11
D04,IG-1011,2024-04-22,74,4124.19
D04,IG-1011,2024-04-29,71,4000.94
D04,IG-1011,2024-05-06,83,4576.22
D04,IG-1011,2024-05-13,90,5204.34
D04,IG-1011,2024-05-20,82,4824.33
D04,IG-1011,2024-05-27,98,5576.87
D04,IG-1011,2024-06-03,114,6313.64
D04,IG-1011,2024-06-10,98,5670.93
D04,IG-1011,2024-06-17,68,3901.43
D04,IG-1011,2024-06-24,95,5566.47
D04,IG-1011,2024-07-01,104,6021.58
D04,IG-1011,2024-07-08,91,5303.25
D04,IG-1011,2024-07-15,100,5492.86
D04,IG-1011,2024-07-22,99,5483.24
D04,IG-1011,2024-07-29,81,4413.41
D04,IG-1011,2024-08-05,114,6176.09
D04,IG-1011,2024-08-12,90,4985.75
D04,IG-1011,2024-08-19,89,4925.63
D04,IG-1011,2024-08-26,100,5459.84
D04,IG-1011,2024-09-02,73,4352.07
D04,IG-1011,2024-09-09,112,6590.46
D04,IG-1011,2024-09-16,79,4368.91
D04,IG-1011,2024-09-23,120,7108.92
D04,IG-1011,2024-09-30,107,6181.12
D04,IG-1011,2024-10-07,77,4266.83
D04,IG-1011,2024-10-14,94,5256.14
D04,IG-1011,2024-10-21,77,4520.55
D04,IG-1011,2024-10-28,75,4211.3
D04,IG-1011,2024-11-04,61,3268.22
D04,IG-1011,2024-11-11,97,5614.02
D04,IG-1011,2024-11-18,83,4629.4
D04,IG-1011,2024-11-25,99,5521.21
D04,IG-1011,2024-12-02,92,4916.73
D04,IG-1011,2024-12-09,74,4037.48
D04,IG-1011,2024-12-16,101,5608.84
D04,IG-1011,2024-12-23,97,5376.86
D04,IG-1011,2024-12-30,84,4748.94
D04,IG-1011,2025-01-06,105,5724.61
D04,IG-1011,2025-01-13,88,5170.99
D04,IG-1011,2025-01-20,82,4734.43
D04,IG-1011,2025-01-27,91,5148.37
D04,IG-1011,2025-02-03,89,4972.31
D04,IG-1011,2025-02-10,77,4463.51
D04,IG-1011,2025-02-17,65,3847.04
D04,IG-1011,2025-02-24,126,7363.21
D04,IG-1011,2025-03-03,118,6532.31
D04,IG-1011,2025-03-10,126,7027.0
D04,IG-1011,2025-03-17,117,6822.16
D04,IG-1011,2025-03-24,97,5687.86
D04,IG-1011,2025-03-31,102,5524.25
D04,IG-1011,2025-04-07,96,5439.79
D04,IG-1011,2025-04-14,116,6519.56
D04,IG-1011,2025-04-21,116,6462.96
D04,IG-1011,2025-04-28,104,5859.41
D04,IG-1011,2025-05-05,118,6605.2
D04,IG-1011,2025-05-12,132,7375.5
D04,IG-1011,2025-05-19,112,6193.34
D04,IG-1011,2025-05-26,94,5399.77
D04,IG-1011,2025-06-02,121,6873.93
D04,IG-1011,2025-06-09,94,5585.78
D04,IG-1011,2025-06-16,101,6003.84
D04,IG-1011,2025-06-23,119,6951.36
D04,IG-1011,2025-06-30,125,7233.82
D04,IG-1011,2025-07-07,88,4753.75
D04,IG-1011,2025-07-14,73,3945.53
D04,IG-1011,2025-07-21,128,7033.19
D04,IG-1011,2025-07-28,77,4521.12
D04,IG-1011,2025-08-04,88,4896.81
D04,IG-1011,2025-08-11,74,4303.66
D04,IG-1011,2025-08-18,69,4003.8
D04,IG-1011,2025-08-25,79,4490.4
D04,IG-1011,2025-09-01,72,4027.31
D04,IG-1011,2025-09-08,77,4261.96
D04,IG-1011,2025-09-15,67,3911.29
D04,IG-1011,2025-09-22,75,4092.92
D04,IG-1011,2025-09-29,64,3689.39
D04,IG-1011,2025-10-06,83,4621.57
D04,IG-1011,2025-10-13,73,4052.34
D04,IG-1011,2025-10-20,67,3880.13
D04,IG-1011,2025-10-27,67,4011.05
D04,IG-1011,2025-11-03,63,3660.88
D04,IG-1011,2025-11-10,67,3659.09
D04,IG-1011,2025-11-17,81,4382.02
D04,IG-1011,2025-11-24,59,3397.68
D04,IG-1011,2025-12-01,65,3625.16
D04,IG-1011,2025-12-08,56,3060.17
D04,IG-1011,2025-12-15,43,2323.5
D04,IG-1011,2025-12-22,68,3955.28
D04,IG-1011,2025-12-29,72,4278.31
D04,IG-1011,2026-01-05,65,3611.04
D04,IG-1011,2026-01-12,87,4839.94
D04,IG-1011,2026-01-19,58,3321.77
D04,IG-1011,2026-01-26,53,3144.54
D04,IG-1011,2026-02-02,73,4026.29
D04,IG-1011,2026-02-09,73,4320.39
D04,IG-1011,2026-02-16,72,3988.54
D04,IG-1011,2026-02-23,52,2887.52
D04,IG-1011,2026-03-02,55,3148.42
D04,IG-1011,2026-03-09,48,2742.0
D04,IG-1011,2026-03-16,82,4829.98
D04,IG-1011,2026-03-23,53,3102.95
D04,IG-1011,2026-03-30,51,2823.33
D04,IG-1011,2026-04-06,60,3444.58
D04,IG-1011,2026-04-13,62,3673.75
D04,IG-1011,2026-04-20,68,3854.15
D04,IG-1011,2026-04-27,60,3356.37
D04,IG-1011,2026-05-04,56,3062.96
D04,IG-1011,2026-05-11,59,3401.48
D04,IG-1011,2026-05-18,57,3235.84
D04,IG-1011,2026-05-25,77,4377.97
D04,IG-1011,2026-06-01,63,3382.25
D04,IG-1011,2026-06-08,69,3888.08
D04,IG-1011,2026-06-15,61,3383.55
D04,IG-1011,2026-06-22,48,2782.24
D04,LD-1039,2024-01-01,3412,1082.52
D04,LD-1039,2024-01-08,3013,929.92
D04,LD-1039,2024-01-15,3899,1264.87
D04,LD-1039,2024-01-22,2790,903.54
D04,LD-1039,2024-01-29,3304,1087.2
D04,LD-1039,2024-02-05,3260,1035.28
D04,LD-1039,2024-02-12,3158,1035.71
D04,LD-1039,2024-02-19,2270,745.92
D04,LD-1039,2024-02-26,3028,912.6
D04,LD-1039,2024-03-04,2454,820.77
D04,LD-1039,2024-03-11,2986,912.03
D04,LD-1039,2024-03-18,3211,984.78
D04,LD-1039,2024-03-25,4631,1396.83
D04,LD-1039,2024-04-01,3704,1116.22
D04,LD-1039,2024-04-08,2858,960.2
D04,LD-1039,2024-04-15,3465,1077.44
D04,LD-1039,2024-04-22,3608,1142.46
D04,LD-1039,2024-04-29,3460,1112.2
D04,LD-1039,2024-05-06,3437,1069.03
D04,LD-1039,2024-05-13,3169,968.03
D04,LD-1039,2024-05-20,3649,1209.09
D04,LD-1039,2024-05-27,3604,1172.33
D04,LD-1039,2024-06-03,3844,1265.94
D04,LD-1039,2024-06-10,3939,1259.27
D04,LD-1039,2024-06-17,3918,1191.69
D04,LD-1039,2024-06-24,3522,1153.51
D04,LD-1039,2024-07-01,3373,1080.77
D04,LD-1039,2024-07-08,3849,1218.85
D04,LD-1039,2024-07-15,3030,999.61
D04,LD-1039,2024-07-22,2352,724.17
D04,LD-1039,2024-07-29,2610,829.05
D04,LD-1039,2024-08-05,2538,796.25
D04,LD-1039,2024-08-12,3629,1101.38
D04,LD-1039,2024-08-19,3374,1018.02
D04,LD-1039,2024-08-26,3688,1154.77
D04,LD-1039,2024-09-02,3509,1110.03
D04,LD-1039,2024-09-09,3758,1177.5
D04,LD-1039,2024-09-16,3773,1262.93
D04,LD-1039,2024-09-23,3635,1096.24
D04,LD-1039,2024-09-30,3612,1123.55
D04,LD-1039,2024-10-07,3959,1242.77
D04,LD-1039,2024-10-14,4195,1369.5
D04,LD-1039,2024-10-21,3080,942.3
D04,LD-1039,2024-10-28,3807,1262.85
D04,LD-1039,2024-11-04,2753,888.76
D04,LD-1039,2024-11-11,2761,832.62
D04,LD-1039,2024-11-18,3816,1164.92
D04,LD-1039,2024-11-25,3012,963.73
D04,LD-1039,2024-12-02,2306,720.32
D04,LD-1039,2024-12-09,2472,771.26
D04,LD-1039,2024-12-16,2636,821.34
D04,LD-1039,2024-12-23,2487,817.36
D04,LD-1039,2024-12-30,3224,1013.73
D04,LD-1039,2025-01-06,2625,838.48
D04,LD-1039,2025-01-13,2881,939.17
D04,LD-1039,2025-01-20,2760,843.4
D04,LD-1039,2025-01-27,2481,785.06
D04,LD-1039,2025-02-03,2520,765.4
D04,LD-1039,2025-02-10,3550,1106.77
D04,LD-1039,2025-02-17,3282,1091.09
D04,LD-1039,2025-02-24,1952,599.34
D04,LD-1039,2025-03-03,2896,960.43
D04,LD-1039,2025-03-10,3677,1112.0
D04,LD-1039,2025-03-17,3534,1092.75
D04,LD-1039,2025-03-24,4508,1427.83
D04,LD-1039,2025-03-31,3182,962.62
D04,LD-1039,2025-04-07,3529,1174.97
D04,LD-1039,2025-04-14,2945,947.22
D04,LD-1039,2025-04-21,2685,821.03
D04,LD-1039,2025-04-28,3600,1128.68
D04,LD-1039,2025-05-05,3231,1079.15
D04,LD-1039,2025-05-12,5136,1725.39
D04,LD-1039,2025-05-19,3165,958.67
D04,LD-1039,2025-05-26,3254,1024.38
D04,LD-1039,2025-06-02,3514,1143.47
D04,LD-1039,2025-06-09,3999,1290.38
D04,LD-1039,2025-06-16,3947,1200.05
D04,LD-1039,2025-06-23,2701,890.79
D04,LD-1039,2025-06-30,4205,1277.69
D04,LD-1039,2025-07-07,3360,1052.6
D04,LD-1039,2025-07-14,2293,757.16
D04,LD-1039,2025-07-21,3410,1029.59
D04,LD-1039,2025-07-28,2907,927.22
D04,LD-1039,2025-08-04,4015,1307.8
D04,LD-1039,2025-08-11,3513,1153.75
D04,LD-1039,2025-08-18,3886,1201.9
D04,LD-1039,2025-08-25,3920,1305.88
D04,LD-1039,2025-09-01,3032,1016.22
D04,LD-1039,2025-09-08,3339,1081.07
D04,LD-1039,2025-09-15,3777,1139.77
D04,LD-1039,2025-09-22,3261,1047.35
D04,LD-1039,2025-09-29,2762,855.25
D04,LD-1039,2025-10-06,3845,1165.99
D04,LD-1039,2025-10-13,3081,1021.21
D04,LD-1039,2025-10-20,2706,853.77
D04,LD-1039,2025-10-27,4030,1214.11
D04,LD-1039,2025-11-03,2257,729.32
D04,LD-1039,2025-11-10,2704,896.53
D04,LD-1039,2025-11-17,2730,847.65
D04,LD-1039,2025-11-24,3383,1020.27
D04,LD-1039,2025-12-01,2809,887.82
D04,LD-1039,2025-12-08,2670,808.27
D04,LD-1039,2025-12-15,3462,1091.73
D04,LD-1039,2025-12-22,3335,1081.2
D04,LD-1039,2025-12-29,2850,937.65
D04,LD-1039,2026-01-05,3095,998.27
D04,LD-1039,2026-01-12,2537,769.84
D04,LD-1039,2026-01-19,2921,931.61
D04,LD-1039,2026-01-26,3013,933.88
D04,LD-1039,2026-02-02,2528,776.22
D04,LD-1039,2026-02-09,2416,784.97
D04,LD-1039,2026-02-16,2943,915.19
D04,LD-1039,2026-02-23,3695,1178.01
D04,LD-1039,2026-03-02,3474,1097.48
D04,LD-1039,2026-03-09,2939,955.19
D04,LD-1039,2026-03-16,4791,1572.82
D04,LD-1039,2026-03-23,2791,937.54
D04,LD-1039,2026-03-30,3591,1121.58
D04,LD-1039,2026-04-06,3081,1001.16
D04,LD-1039,2026-04-13,4033,1330.5
D04,LD-1039,2026-04-20,3329,1071.24
D04,LD-1039,2026-04-27,3288,1092.7
D04,LD-1039,2026-05-04,3961,1198.25
D04,LD-1039,2026-05-11,3359,1020.96
D04,LD-1039,2026-05-18,3861,1296.17
D04,LD-1039,2026-05-25,3409,1099.65
D04,LD-1039,2026-06-01,2341,744.44
D04,LD-1039,2026-06-08,4799,1576.17
D04,LD-1039,2026-06-15,3752,1213.58
D04,LD-1039,2026-06-22,3309,1005.11
D04,PW-1031,2024-01-01,684,3140.35
D04,PW-1031,2024-01-08,744,3331.06
D04,PW-1031,2024-01-15,778,3310.34
D04,PW-1031,2024-01-22,720,3236.27
D04,PW-1031,2024-01-29,688,2860.03
D04,PW-1031,2024-02-05,608,2785.78
D04,PW-1031,2024-02-12,658,2788.3
D04,PW-1031,2024-02-19,794,3510.47
D04,PW-1031,2024-02-26,609,2654.21
D04,PW-1031,2024-03-04,613,2548.59
D04,PW-1031,2024-03-11,788,3452.92
D04,PW-1031,2024-03-18,758,3186.29
D04,PW-1031,2024-03-25,902,3869.84
D04,PW-1031,2024-04-01,839,3842.49
D04,PW-1031,2024-04-08,681,3073.43
D04,PW-1031,2024-04-15,942,4087.21
D04,PW-1031,2024-04-22,789,3565.77
D04,PW-1031,2024-04-29,845,3706.86
D04,PW-1031,2024-05-06,726,3336.64
D04,PW-1031,2024-05-13,833,3484.43
D04,PW-1031,2024-05-20,717,3123.5
D04,PW-1031,2024-05-27,566,2414.22
D04,PW-1031,2024-06-03,1027,4450.72
D04,PW-1031,2024-06-10,688,3132.03
D04,PW-1031,2024-06-17,722,3205.18
D04,PW-1031,2024-06-24,715,3224.03
D04,PW-1031,2024-07-01,1031,4508.63
D04,PW-1031,2024-07-08,843,3518.81
D04,PW-1031,2024-07-15,859,3824.35
D04,PW-1031,2024-07-22,900,3779.8
D04,PW-1031,2024-07-29,868,3916.89
D04,PW-1031,2024-08-05,797,3404.07
D04,PW-1031,2024-08-12,788,3483.43
D04,PW-1031,2024-08-19,953,4139.73
D04,PW-1031,2024-08-26,630,2611.78
D04,PW-1031,2024-09-02,657,2752.89
D04,PW-1031,2024-09-09,820,3776.22
D04,PW-1031,2024-09-16,776,3303.14
D04,PW-1031,2024-09-23,695,3138.54
D04,PW-1031,2024-09-30,1038,4668.33
D04,PW-1031,2024-10-07,604,2676.0
D04,PW-1031,2024-10-14,722,3063.73
D04,PW-1031,2024-10-21,742,3139.8
D04,PW-1031,2024-10-28,666,3031.54
D04,PW-1031,2024-11-04,637,2892.31
D04,PW-1031,2024-11-11,670,2779.29
D04,PW-1031,2024-11-18,888,3984.01
D04,PW-1031,2024-11-25,660,3005.07
D04,PW-1031,2024-12-02,741,3174.82
D04,PW-1031,2024-12-09,639,2714.01
D04,PW-1031,2024-12-16,780,3518.05
D04,PW-1031,2024-12-23,827,3652.21
D04,PW-1031,2024-12-30,687,3081.04
D04,PW-1031,2025-01-06,788,3611.35
D04,PW-1031,2025-01-13,702,3194.52
D04,PW-1031,2025-01-20,725,3115.37
D04,PW-1031,2025-01-27,777,3551.78
D04,PW-1031,2025-02-03,769,3201.46
D04,PW-1031,2025-02-10,768,3420.78
D04,PW-1031,2025-02-17,601,2714.6
D04,PW-1031,2025-02-24,629,2872.16
D04,PW-1031,2025-03-03,591,2484.7
D04,PW-1031,2025-03-10,628,2705.0
D04,PW-1031,2025-03-17,840,3697.63
D04,PW-1031,2025-03-24,752,3127.41
D04,PW-1031,2025-03-31,728,3339.01
D04,PW-1031,2025-04-07,1060,4680.53
D04,PW-1031,2025-04-14,978,4175.78
D04,PW-1031,2025-04-21,649,2916.51
D04,PW-1031,2025-04-28,730,3347.6
D04,PW-1031,2025-05-05,726,3197.96
D04,PW-1031,2025-05-12,850,3852.64
D04,PW-1031,2025-05-19,698,3137.48
D04,PW-1031,2025-05-26,768,3187.78
D04,PW-1031,2025-06-02,909,4080.39
D04,PW-1031,2025-06-09,839,3708.08
D04,PW-1031,2025-06-16,704,3050.0
D04,PW-1031,2025-06-23,870,3626.19
D04,PW-1031,2025-06-30,872,3855.48
D04,PW-1031,2025-07-07,882,3697.27
D04,PW-1031,2025-07-14,689,2982.35
D04,PW-1031,2025-07-21,982,4243.26
D04,PW-1031,2025-07-28,783,3534.24
D04,PW-1031,2025-08-04,706,3136.32
D04,PW-1031,2025-08-11,843,3686.81
D04,PW-1031,2025-08-18,915,3824.58
D04,PW-1031,2025-08-25,899,4052.93
D04,PW-1031,2025-09-01,990,4496.92
D04,PW-1031,2025-09-08,736,3116.17
D04,PW-1031,2025-09-15,630,2791.09
D04,PW-1031,2025-09-22,758,3300.54
D04,PW-1031,2025-09-29,517,2295.4
D04,PW-1031,2025-10-06,692,2990.46
D04,PW-1031,2025-10-13,741,3333.52
D04,PW-1031,2025-10-20,719,3058.54
D04,PW-1031,2025-10-27,831,3530.25
D04,PW-1031,2025-11-03,764,3394.66
D04,PW-1031,2025-11-10,816,3656.62
D04,PW-1031,2025-11-17,794,3379.96
D04,PW-1031,2025-11-24,608,2662.94
D04,PW-1031,2025-12-01,832,3706.51
D04,PW-1031,2025-12-08,701,2984.44
D04,PW-1031,2025-12-15,787,3565.12
D04,PW-1031,2025-12-22,820,3515.53
D04,PW-1031,2025-12-29,682,3101.59
D04,PW-1031,2026-01-05,697,3133.07
D04,PW-1031,2026-01-12,782,3514.51
D04,PW-1031,2026-01-19,730,3313.48
D04,PW-1031,2026-01-26,1025,4586.91
D04,PW-1031,2026-02-02,801,3533.22
D04,PW-1031,2026-02-09,678,2818.55
D04,PW-1031,2026-02-16,1116,5037.86
D04,PW-1031,2026-02-23,870,3705.97
D04,PW-1031,2026-03-02,830,3672.59
D04,PW-1031,2026-03-09,1060,4508.19
D04,PW-1031,2026-03-16,894,4032.35
D04,PW-1031,2026-03-23,852,3747.24
