distributor_id,part_number,week_start,units_sold,resale_value
D04,LD-1039,2026-05-18,3861.0,1296.17
D04,LD-1039,2026-05-25,3409.0,1099.6399999999999
D04,LD-1039,2026-06-01,2341.0,744.44
D04,LD-1039,2026-06-08,4799.0,1576.17
D04,LD-1039,2026-06-15,3752.0,1213.58
D04,LD-1039,2026-06-22,3309.0,1005.11
D04,LD-1040,2024-01-01,3627.0,1582.32
D04,LD-1040,2024-01-08,4263.0,1982.44
D04,LD-1040,2024-01-15,3317.0,1512.84
D04,LD-1040,2024-01-22,3653.0,1685.68
D04,LD-1040,2024-01-29,4736.0,2066.6
D04,LD-1040,2024-02-05,4029.0,1820.74
D04,LD-1040,2024-02-12,3692.0,1664.97
D04,LD-1040,2024-02-19,3853.0,1714.3999999999999
D04,LD-1040,2024-02-26,3544.0,1650.89
D04,LD-1040,2024-03-04,4511.0,2101.9700000000003
D04,LD-1040,2024-03-11,4070.0,1811.35
D04,LD-1040,2024-03-18,4222.0,1956.78
D04,LD-1040,2024-03-25,4704.0,2152.8999999999996
D04,LD-1040,2024-04-01,4694.0,2077.16
D04,LD-1040,2024-04-08,3765.0,1795.6299999999999
D04,LD-1040,2024-04-15,3814.0,1772.94
D04,LD-1040,2024-04-22,4518.0,2011.82
D04,LD-1040,2024-04-29,5067.0,2372.79
D04,LD-1040,2024-05-06,4180.0,1999.41
D04,LD-1040,2024-05-13,4288.0,2021.22
D04,LD-1040,2024-05-20,4760.0,2057.92
D04,LD-1040,2024-05-27,4760.0,2068.03
D04,LD-1040,2024-06-03,4644.0,2070.94
D04,LD-1040,2024-06-10,4960.0,2239.26
D04,LD-1040,2024-06-17,4085.0,1905.27
D04,LD-1040,2024-06-24,5864.0,2712.26
D04,LD-1040,2024-07-01,4455.0,1999.35
D04,LD-1040,2024-07-08,5974.0,2616.71
D04,LD-1040,2024-07-15,3334.0,1550.63
D04,LD-1040,2024-07-22,3564.0,1616.6
D04,LD-1040,2024-07-29,4509.0,1964.45
D04,LD-1040,2024-08-05,5267.0,2449.6800000000003
D04,LD-1040,2024-08-12,4657.0,2169.38
D04,LD-1040,2024-08-19,4387.0,1932.78
D04,LD-1040,2024-08-26,4612.0,2015.6100000000001
D04,LD-1040,2024-09-02,4364.0,2082.7400000000002
D04,LD-1040,2024-09-09,5820.0,2780.2799999999997
D04,LD-1040,2024-09-16,3975.0,1718.15
D04,LD-1040,2024-09-23,5148.0,2279.54
D04,LD-1040,2024-09-30,3770.0,1716.5500000000002
D04,LD-1040,2024-10-07,3994.0,1912.6599999999999
D04,LD-1040,2024-10-14,3578.0,1586.01
D04,LD-1040,2024-10-21,4666.0,2089.42
D04,LD-1040,2024-10-28,4889.0,2338.14
D04,LD-1040,2024-11-04,3946.0,1715.08
D04,LD-1040,2024-11-11,4372.0,2065.52
D04,LD-1040,2024-11-18,4089.0,1803.9
D04,LD-1040,2024-11-25,4372.0,2047.49
D04,LD-1040,2024-12-02,4766.0,2213.91
D04,LD-1040,2024-12-09,3360.0,1595.94
D04,LD-1040,2024-12-16,3407.0,1565.98
D04,LD-1040,2024-12-23,3682.0,1730.0900000000001
D04,LD-1040,2024-12-30,3755.0,1722.4399999999998
D04,LD-1040,2025-01-06,4157.0,1906.69
D04,LD-1040,2025-01-13,4057.0,1814.99
D04,LD-1040,2025-01-20,3955.0,1838.69
D04,LD-1040,2025-01-27,4060.0,1914.83
D04,LD-1040,2025-02-03,4279.0,2049.78
D04,LD-1040,2025-02-10,3721.0,1623.21
D04,LD-1040,2025-02-17,3067.0,1324.5700000000002
D04,LD-1040,2025-02-24,3712.0,1632.6
D04,LD-1040,2025-03-03,5070.0,2320.96
D04,LD-1040,2025-03-10,2940.0,1298.69
D04,LD-1040,2025-03-17,5189.0,2386.9500000000003
D04,LD-1040,2025-03-24,4058.0,1812.5600000000002
D04,LD-1040,2025-03-31,5066.0,2260.21
D04,LD-1040,2025-04-07,3858.0,1832.4
D04,LD-1040,2025-04-14,3112.0,1446.2
D04,LD-1040,2025-04-21,4014.0,1750.48
D04,LD-1040,2025-04-28,4505.0,2018.92
D04,LD-1040,2025-05-05,4897.0,2228.46
D04,LD-1040,2025-05-12,3756.0,1701.9900000000002
D04,LD-1040,2025-05-19,4931.0,2169.63
D04,LD-1040,2025-05-26,4692.0,2092.41
D04,LD-1040,2025-06-02,4266.0,2038.39
D04,LD-1040,2025-06-09,4765.0,2094.1800000000003
D04,LD-1040,2025-06-16,4743.0,2167.3
D04,LD-1040,2025-06-23,5056.0,2250.32
D04,LD-1040,2025-06-30,4802.0,2075.14
D04,LD-1040,2025-07-07,4717.0,2255.37
D04,LD-1040,2025-07-14,6217.0,2740.0
D04,LD-1040,2025-07-21,3432.0,1577.74
D04,LD-1040,2025-07-28,3755.0,1635.66
D04,LD-1040,2025-08-04,5338.0,2383.18
D04,LD-1040,2025-08-11,3609.0,1725.93
D04,LD-1040,2025-08-18,5100.0,2407.5
D04,LD-1040,2025-08-25,4636.0,2104.45
D04,LD-1040,2025-09-01,3598.0,1623.47
D04,LD-1040,2025-09-08,5030.0,2200.51
D04,LD-1040,2025-09-15,5132.0,2417.51
D04,LD-1040,2025-09-22,4273.0,1973.76
D04,LD-1040,2025-09-29,4151.0,1792.1
D04,LD-1040,2025-10-06,5071.0,2337.2
D04,LD-1040,2025-10-13,3208.0,1433.34
D04,LD-1040,2025-10-20,4557.0,2156.52
D04,LD-1040,2025-10-27,3283.0,1425.1399999999999
D04,LD-1040,2025-11-03,4419.0,1989.93
D04,LD-1040,2025-11-10,3951.0,1846.9
D04,LD-1040,2025-11-17,3991.0,1854.6599999999999
D04,LD-1040,2025-11-24,5119.0,2418.75
D04,LD-1040,2025-12-01,3156.0,1462.71
D04,LD-1040,2025-12-08,4443.0,2007.85
D04,LD-1040,2025-12-15,3949.0,1773.24
D04,LD-1040,2025-12-22,4059.0,1888.45
D04,LD-1040,2025-12-29,4562.0,2021.5
D04,LD-1040,2026-01-05,4547.0,2092.72
D04,LD-1040,2026-01-12,4447.0,2132.77
D04,LD-1040,2026-01-19,3577.0,1597.67
D04,LD-1040,2026-01-26,4504.0,1947.23
D04,LD-1040,2026-02-02,4639.0,2128.84
D04,LD-1040,2026-02-09,4502.0,1958.49
D04,LD-1040,2026-02-16,4631.0,2219.72
D04,LD-1040,2026-02-23,4315.0,1945.21
D04,LD-1040,2026-03-02,3607.0,1585.03
D04,LD-1040,2026-03-09,4080.0,1951.33
D04,LD-1040,2026-03-16,4081.0,1894.48
D04,LD-1040,2026-03-23,4438.0,2123.13
D04,LD-1040,2026-03-30,4200.0,1843.18
D04,LD-1040,2026-04-06,5896.0,2738.85
D04,LD-1040,2026-04-13,4853.0,2316.49
D04,LD-1040,2026-04-20,4526.0,1969.05
D04,LD-1040,2026-04-27,4795.0,2123.34
D04,LD-1040,2026-05-04,4925.0,2195.6000000000004
D04,LD-1040,2026-05-11,6430.0,2788.53
D04,LD-1040,2026-05-18,4987.0,2164.01
D04,LD-1040,2026-05-25,4399.0,2093.37
D04,LD-1040,2026-06-01,4014.0,1887.53
D04,LD-1040,2026-06-08,4847.0,2140.88
D04,LD-1040,2026-06-15,6367.0,2809.41
D04,LD-1040,2026-06-22,4565.0,2058.09
D04,LD-1042,2024-01-01,2314.0,1340.83
D04,LD-1042,2024-01-08,1373.0,818.9
D04,LD-1042,2024-01-15,1926.0,1123.99
D04,LD-1042,2024-01-22,1624.0,1003.91
D04,LD-1042,2024-01-29,1450.0,866.66
D04,LD-1042,2024-02-05,1537.0,942.91
D04,LD-1042,2024-02-12,2144.0,1275.01
D04,LD-1042,2024-02-19,1815.0,1096.54
D04,LD-1042,2024-02-26,1722.0,1062.61
D04,LD-1042,2024-03-04,1399.0,782.59
D04,LD-1042,2024-03-11,1943.0,1103.59
D04,LD-1042,2024-03-18,2124.0,1293.09
D04,LD-1042,2024-03-25,1908.0,1100.8
D04,LD-1042,2024-04-01,1550.0,887.39
D04,LD-1042,2024-04-08,2008.0,1165.6399999999999
D04,LD-1042,2024-04-15,2472.0,1529.24
D04,LD-1042,2024-04-22,1839.0,1094.44
D04,LD-1042,2024-04-29,2215.0,1261.29
D04,LD-1042,2024-05-06,1844.0,1138.98
D04,LD-1042,2024-05-13,1865.0,1062.97
D04,LD-1042,2024-05-20,1983.0,1177.66
D04,LD-1042,2024-05-27,1826.0,1058.66
D04,LD-1042,2024-06-03,1803.0,1115.11
D04,LD-1042,2024-06-10,1938.0,1142.44
D04,LD-1042,2024-06-17,2232.0,1290.44
D04,LD-1042,2024-06-24,1952.0,1102.18
D04,LD-1042,2024-07-01,1913.0,1094.63
D04,LD-1042,2024-07-08,1973.0,1156.71
D04,LD-1042,2024-07-15,2419.0,1404.04
D04,LD-1042,2024-07-22,1636.0,1016.26
D04,LD-1042,2024-07-29,2084.0,1200.98
D04,LD-1042,2024-08-05,2122.0,1294.61
D04,LD-1042,2024-08-12,1811.0,1037.6
D04,LD-1042,2024-08-19,2212.0,1300.52
D04,LD-1042,2024-08-26,2099.0,1298.65
D04,LD-1042,2024-09-02,2048.0,1215.18
D04,LD-1042,2024-09-09,1478.0,828.0899999999999
D04,LD-1042,2024-09-16,1635.0,941.39
D04,LD-1042,2024-09-23,1588.0,990.09
D04,LD-1042,2024-09-30,1938.0,1147.4
D04,LD-1042,2024-10-07,1972.0,1116.45
D04,LD-1042,2024-10-14,1644.0,1016.54
D04,LD-1042,2024-10-21,1632.0,952.75
D04,LD-1042,2024-10-28,2347.0,1459.95
D04,LD-1042,2024-11-04,1723.0,1022.38
D04,LD-1042,2024-11-11,1781.0,1101.12
D04,LD-1042,2024-11-18,1598.0,969.3399999999999
D04,LD-1042,2024-11-25,2015.0,1140.26
D04,LD-1042,2024-12-02,1753.0,984.91
D04,LD-1042,2024-12-09,1692.0,953.72
D04,LD-1042,2024-12-16,1704.0,990.0
D04,LD-1042,2024-12-23,1551.0,868.94
D04,LD-1042,2024-12-30,1437.0,879.38
D04,LD-1042,2025-01-06,1665.0,964.8599999999999
D04,LD-1042,2025-01-13,2110.0,1187.9
D04,LD-1042,2025-01-20,1611.0,976.65
D04,LD-1042,2025-01-27,1985.0,1232.51
D04,LD-1042,2025-02-03,1611.0,917.84
D04,LD-1042,2025-02-10,1300.0,791.28
D04,LD-1042,2025-02-17,1607.0,919.41
D04,LD-1042,2025-02-24,1376.0,846.4
D04,LD-1042,2025-03-03,1983.0,1190.27
D04,LD-1042,2025-03-10,1359.0,810.5899999999999
D04,LD-1042,2025-03-17,1829.0,1075.64
D04,LD-1042,2025-03-24,1629.0,957.08
D04,LD-1042,2025-03-31,1676.0,1029.21
D04,LD-1042,2025-04-07,2114.0,1237.2
D04,LD-1042,2025-04-14,1838.0,1106.22
D04,LD-1042,2025-04-21,1876.0,1067.02
D04,LD-1042,2025-04-28,1870.0,1112.72
D04,LD-1042,2025-05-05,1797.0,1090.38
D04,LD-1042,2025-05-12,1700.0,976.96
D04,LD-1042,2025-05-19,1498.0,931.2
D04,LD-1042,2025-05-26,2042.0,1190.85
D04,LD-1042,2025-06-02,2021.0,1182.09
D04,LD-1042,2025-06-09,2294.0,1380.7
D04,LD-1042,2025-06-16,2052.0,1234.37
D04,LD-1042,2025-06-23,1803.0,1055.78
D04,LD-1042,2025-06-30,1878.0,1052.6399999999999
D04,LD-1042,2025-07-07,2088.0,1296.27
D04,LD-1042,2025-07-14,2250.0,1376.14
D04,LD-1042,2025-07-21,1786.0,1071.69
D04,LD-1042,2025-07-28,2225.0,1289.95
D04,LD-1042,2025-08-04,1850.0,1063.53
D04,LD-1042,2025-08-11,1681.0,991.27
D04,LD-1042,2025-08-18,1672.0,1034.1799999999998
D04,LD-1042,2025-08-25,1747.0,1020.36
D04,LD-1042,2025-09-01,1804.0,1103.25
D04,LD-1042,2025-09-08,2126.0,1193.75
D04,LD-1042,2025-09-15,2352.0,1380.69
D04,LD-1042,2025-09-22,1700.0,961.29
D04,LD-1042,2025-09-29,1413.0,836.0899999999999
D04,LD-1042,2025-10-06,1577.0,976.21
D04,LD-1042,2025-10-13,1633.0,1003.6800000000001
D04,LD-1042,2025-10-20,1767.0,1048.04
D04,LD-1042,2025-10-27,1285.0,782.3100000000001
D04,LD-1042,2025-11-03,1959.0,1179.59
D04,LD-1042,2025-11-10,1453.0,826.7199999999999
D04,LD-1042,2025-11-17,1734.0,1002.66
D04,LD-1042,2025-11-24,1621.0,916.39
D04,LD-1042,2025-12-01,1490.0,910.74
D04,LD-1042,2025-12-08,2013.0,1139.72
D04,LD-1042,2025-12-15,1540.0,891.01
D04,LD-1042,2025-12-22,1430.0,871.99
D04,LD-1042,2025-12-29,1793.0,1036.47
D04,LD-1042,2026-01-05,1897.0,1116.73
D04,LD-1042,2026-01-12,1623.0,936.88
D04,LD-1042,2026-01-19,1729.0,985.2
D04,LD-1042,2026-01-26,1958.0,1208.3
D04,LD-1042,2026-02-02,1655.0,993.8799999999999
D04,LD-1042,2026-02-09,1661.0,937.26
D04,LD-1042,2026-02-16,1957.0,1128.89
D04,LD-1042,2026-02-23,1717.0,1050.59
D04,LD-1042,2026-03-02,1578.0,950.12
D04,LD-1042,2026-03-09,1789.0,1006.79
D04,LD-1042,2026-03-16,1564.0,971.94
D04,LD-1042,2026-03-23,1806.0,1025.76
D04,LD-1042,2026-03-30,2128.0,1288.01
D04,LD-1042,2026-04-06,1546.0,912.06
D04,LD-1042,2026-04-13,1859.0,1126.59
D04,LD-1042,2026-04-20,2061.0,1233.6
D04,LD-1042,2026-04-27,1880.0,1165.08
D04,LD-1042,2026-05-04,2351.0,1359.18
D04,LD-1042,2026-05-11,1933.0,1120.35
D04,LD-1042,2026-05-18,2040.0,1192.34
D04,LD-1042,2026-05-25,2374.0,1431.21
D04,LD-1042,2026-06-01,2088.0,1208.71
D04,LD-1042,2026-06-08,1928.0,1121.05
D04,LD-1042,2026-06-15,1811.0,1083.05
D04,LD-1042,2026-06-22,1885.0,1106.3899999999999
D04,PM-1003,2024-01-01,3171.0,1509.85
D04,PM-1003,2024-01-08,2512.0,1291.51
D04,PM-1003,2024-01-15,2321.0,1126.46
D04,PM-1003,2024-01-22,2687.0,1349.12
D04,PM-1003,2024-01-29,2757.0,1351.7
D04,PM-1003,2024-02-05,2643.0,1264.78
D04,PM-1003,2024-02-12,2512.0,1248.65
D04,PM-1003,2024-02-19,2388.0,1205.0
D04,PM-1003,2024-02-26,3121.0,1555.96
D04,PM-1003,2024-03-04,2547.0,1269.07
D04,PM-1003,2024-03-11,3226.0,1568.4099999999999
D04,PM-1003,2024-03-18,2760.0,1396.33
D04,PM-1003,2024-03-25,2872.0,1376.92
D04,PM-1003,2024-04-01,2464.0,1188.1
D04,PM-1003,2024-04-08,3149.0,1484.6200000000001
D04,PM-1003,2024-04-15,2868.0,1476.5
D04,PM-1003,2024-04-22,2562.0,1188.32
D04,PM-1003,2024-04-29,2928.0,1509.36
D04,PM-1003,2024-05-06,2678.0,1280.79
D04,PM-1003,2024-05-13,2417.0,1131.8700000000001
D04,PM-1003,2024-05-20,3441.0,1704.5
D04,PM-1003,2024-05-27,2594.0,1325.19
D04,PM-1003,2024-06-03,3304.0,1555.71
D04,PM-1003,2024-06-10,4351.0,2087.86
D04,PM-1003,2024-06-17,2681.0,1354.74
D04,PM-1003,2024-06-24,3305.0,1624.87
D04,PM-1003,2024-07-01,2891.0,1415.35
D04,PM-1003,2024-07-08,3178.0,1562.57
D04,PM-1003,2024-07-15,2336.0,1131.81
D04,PM-1003,2024-07-22,3222.0,1506.3
D04,PM-1003,2024-07-29,3059.0,1497.19
D04,PM-1003,2024-08-05,4291.0,2074.86
D04,PM-1003,2024-08-12,2183.0,1019.52
D04,PM-1003,2024-08-19,2735.0,1393.81
D04,PM-1003,2024-08-26,3121.0,1446.72
D04,PM-1003,2024-09-02,3294.0,1591.33
D04,PM-1003,2024-09-09,2807.0,1363.07
D04,PM-1003,2024-09-16,3423.0,1628.94
D04,PM-1003,2024-09-23,2832.0,1335.37
D04,PM-1003,2024-09-30,2835.0,1450.08
D04,PM-1003,2024-10-07,2123.0,1030.21
D04,PM-1003,2024-10-14,2980.0,1502.87
D04,PM-1003,2024-10-21,3399.0,1590.04
D04,PM-1003,2024-10-28,2317.0,1183.8899999999999
D04,PM-1003,2024-11-04,2500.0,1282.6699999999998
D04,PM-1003,2024-11-11,2148.0,1101.05
D04,PM-1003,2024-11-18,2836.0,1354.77
D04,PM-1003,2024-11-25,2574.0,1320.93
D04,PM-1003,2024-12-02,2973.0,1421.27
D04,PM-1003,2024-12-09,2600.0,1326.46
D04,PM-1003,2024-12-16,2594.0,1331.95
D04,PM-1003,2024-12-23,2613.0,1307.45
D04,PM-1003,2024-12-30,2713.0,1368.55
D04,PM-1003,2025-01-06,2666.0,1261.57
D04,PM-1003,2025-01-13,2847.0,1358.81
D04,PM-1003,2025-01-20,3330.0,1629.3000000000002
D04,PM-1003,2025-01-27,3134.0,1600.34
D04,PM-1003,2025-02-03,3552.0,1671.66
D04,PM-1003,2025-02-10,2310.0,1186.82
D04,PM-1003,2025-02-17,2480.0,1275.16
D04,PM-1003,2025-02-24,3312.0,1638.4499999999998
D04,PM-1003,2025-03-03,2433.0,1138.71
D04,PM-1003,2025-03-10,3646.0,1723.98
D04,PM-1003,2025-03-17,2674.0,1369.65
D04,PM-1003,2025-03-24,2851.0,1340.49
D04,PM-1003,2025-03-31,2781.0,1433.51
D04,PM-1003,2025-04-07,2971.0,1499.86
D04,PM-1003,2025-04-14,3833.0,1800.54
D04,PM-1003,2025-04-21,3669.0,1752.86
D04,PM-1003,2025-04-28,4065.0,1903.4
D04,PM-1003,2025-05-05,4291.0,2160.86
D04,PM-1003,2025-05-12,2858.0,1437.52
D04,PM-1003,2025-05-19,2640.0,1295.4
D04,PM-1003,2025-05-26,3158.0,1612.85
D04,PM-1003,2025-06-02,3241.0,1659.94
D04,PM-1003,2025-06-09,2476.0,1232.81
D04,PM-1003,2025-06-16,3477.0,1610.94
D04,PM-1003,2025-06-23,2636.0,1243.36
D04,PM-1003,2025-06-30,2890.0,1448.21
D04,PM-1003,2025-07-07,3423.0,1621.9699999999998
D04,PM-1003,2025-07-14,3272.0,1636.5099999999998
D04,PM-1003,2025-07-21,3065.0,1524.66
D04,PM-1003,2025-07-28,3122.0,1499.33
D04,PM-1003,2025-08-04,3299.0,1597.92
D04,PM-1003,2025-08-11,2709.0,1328.18
D04,PM-1003,2025-08-18,3089.0,1466.18
D04,PM-1003,2025-08-25,2912.0,1381.21
D04,PM-1003,2025-09-01,2947.0,1501.83
D04,PM-1003,2025-09-08,3402.0,1661.04
D04,PM-1003,2025-09-15,2956.0,1394.5
D04,PM-1003,2025-09-22,3472.0,1673.8300000000002
D04,PM-1003,2025-09-29,2579.0,1262.96
D04,PM-1003,2025-10-06,2715.0,1397.81
D04,PM-1003,2025-10-13,2172.0,1033.5
D04,PM-1003,2025-10-20,2344.0,1131.52
D04,PM-1003,2025-10-27,2541.0,1189.94
D04,PM-1003,2025-11-03,2868.0,1412.7
D04,PM-1003,2025-11-10,2465.0,1146.77
D04,PM-1003,2025-11-17,2246.0,1081.23
D04,PM-1003,2025-11-24,2777.0,1362.97
D04,PM-1003,2025-12-01,2050.0,968.29
D04,PM-1003,2025-12-08,2060.0,975.9300000000001
D04,PM-1003,2025-12-15,2328.0,1147.1
D04,PM-1003,2025-12-22,2798.0,1441.42
D04,PM-1003,2025-12-29,2321.0,1131.05
D04,PM-1003,2026-01-05,2696.0,1339.6100000000001
D04,PM-1003,2026-01-12,2989.0,1391.5900000000001
D04,PM-1003,2026-01-19,2885.0,1453.06
D04,PM-1003,2026-01-26,3509.0,1783.9899999999998
D04,PM-1003,2026-02-02,2797.0,1318.7
D04,PM-1003,2026-02-09,3409.0,1741.82
D04,PM-1003,2026-02-16,3051.0,1450.6100000000001
D04,PM-1003,2026-02-23,2644.0,1264.86
D04,PM-1003,2026-03-02,2452.0,1218.6
D04,PM-1003,2026-03-09,2930.0,1485.79
D04,PM-1003,2026-03-16,2376.0,1140.72
D04,PM-1003,2026-03-23,2821.0,1451.95
D04,PM-1003,2026-03-30,2877.0,1442.3700000000001
D04,PM-1003,2026-04-06,3540.0,1785.55
D04,PM-1003,2026-04-13,2687.0,1358.8000000000002
D04,PM-1003,2026-04-20,3217.0,1612.94
D04,PM-1003,2026-04-27,2619.0,1344.74
D04,PM-1003,2026-05-04,3471.0,1688.47
D04,PM-1003,2026-05-11,3843.0,1861.01
D04,PM-1003,2026-05-18,2713.0,1388.71
D04,PM-1003,2026-05-25,3149.0,1550.6
D04,PM-1003,2026-06-01,4552.0,2297.64
D04,PM-1003,2026-06-08,2764.0,1397.48
D04,PM-1003,2026-06-15,2482.0,1228.14
D04,PM-1003,2026-06-22,3188.0,1581.79
D04,PM-1005,2024-01-01,2256.0,1209.46
D04,PM-1005,2024-01-08,1831.0,942.88
D04,PM-1005,2024-01-15,2499.0,1307.92
D04,PM-1005,2024-01-22,2537.0,1306.4
D04,PM-1005,2024-01-29,2288.0,1175.27
D04,PM-1005,2024-02-05,1746.0,884.05
D04,PM-1005,2024-02-12,2592.0,1401.39
D04,PM-1005,2024-02-19,1977.0,1019.72
D04,PM-1005,2024-02-26,2025.0,1011.89
D04,PM-1005,2024-03-04,2323.0,1194.82
D04,PM-1005,2024-03-11,1909.0,950.47
D04,PM-1005,2024-03-18,2643.0,1380.1399999999999
D04,PM-1005,2024-03-25,2494.0,1368.27
D04,PM-1005,2024-04-01,3486.0,1844.76
D04,PM-1005,2024-04-08,2356.0,1225.49
D04,PM-1005,2024-04-15,2225.0,1217.99
D04,PM-1005,2024-04-22,3089.0,1545.6399999999999
D04,PM-1005,2024-04-29,1740.0,881.88
D04,PM-1005,2024-05-06,2395.0,1207.95
D04,PM-1005,2024-05-13,2278.0,1127.37
D04,PM-1005,2024-05-20,2807.0,1464.8200000000002
D04,PM-1005,2024-05-27,3730.0,1943.78
D04,PM-1005,2024-06-03,2118.0,1059.35
D04,PM-1005,2024-06-10,2789.0,1482.81
D04,PM-1005,2024-06-17,2888.0,1451.15
D04,PM-1005,2024-06-24,2850.0,1521.1100000000001
D04,PM-1005,2024-07-01,2421.0,1302.08
D04,PM-1005,2024-07-08,2589.0,1292.6
D04,PM-1005,2024-07-15,2007.0,1048.62
D04,PM-1005,2024-07-22,3004.0,1621.33
D04,PM-1005,2024-07-29,1945.0,1033.06
D04,PM-1005,2024-08-05,1963.0,991.59
D04,PM-1005,2024-08-12,2159.0,1184.1
D04,PM-1005,2024-08-19,2050.0,1043.18
D04,PM-1005,2024-08-26,2362.0,1214.6
D04,PM-1005,2024-09-02,2091.0,1150.29
D04,PM-1005,2024-09-09,1906.0,1014.59
D04,PM-1005,2024-09-16,1818.0,978.59
D04,PM-1005,2024-09-23,2546.0,1356.87
D04,PM-1005,2024-09-30,2284.0,1130.3700000000001
D04,PM-1005,2024-10-07,1720.0,933.63
D04,PM-1005,2024-10-14,2281.0,1155.44
D04,PM-1005,2024-10-21,1960.0,974.68
D04,PM-1005,2024-10-28,1611.0,885.86
D04,PM-1005,2024-11-04,1684.0,900.98
D04,PM-1005,2024-11-11,2350.0,1182.84
D04,PM-1005,2024-11-18,2460.0,1229.71
D04,PM-1005,2024-11-25,2226.0,1165.8600000000001
D04,PM-1005,2024-12-02,1791.0,932.59
D04,PM-1005,2024-12-09,2158.0,1157.2
D04,PM-1005,2024-12-16,2152.0,1174.13
D04,PM-1005,2024-12-23,1376.0,750.26
D04,PM-1005,2024-12-30,2193.0,1186.92
D04,PM-1005,2025-01-06,2077.0,1132.25
D04,PM-1005,2025-01-13,2884.0,1516.24
D04,PM-1005,2025-01-20,2751.0,1414.48
D04,PM-1005,2025-01-27,2032.0,1102.11
D04,PM-1005,2025-02-03,2216.0,1126.94
D04,PM-1005,2025-02-10,2130.0,1138.03
D04,PM-1005,2025-02-17,1967.0,1011.09
D04,PM-1005,2025-02-24,1736.0,917.18
D04,PM-1005,2025-03-03,1945.0,1072.91
D04,PM-1005,2025-03-10,2028.0,1111.23
D04,PM-1005,2025-03-17,2623.0,1367.49
D04,PM-1005,2025-03-24,2285.0,1156.9
D04,PM-1005,2025-03-31,2052.0,1109.51
D04,PM-1005,2025-04-07,2017.0,1102.44
D04,PM-1005,2025-04-14,2425.0,1226.88
D04,PM-1005,2025-04-21,2182.0,1169.34
D04,PM-1005,2025-04-28,1965.0,1050.01
D04,PM-1005,2025-05-05,2013.0,1079.81
D04,PM-1005,2025-05-12,3029.0,1648.12
D04,PM-1005,2025-05-19,2290.0,1178.6299999999999
D04,PM-1005,2025-05-26,2761.0,1365.3799999999999
D04,PM-1005,2025-06-02,1799.0,977.3
D04,PM-1005,2025-06-09,2801.0,1507.75
D04,PM-1005,2025-06-16,2634.0,1419.37
D04,PM-1005,2025-06-23,2675.0,1364.3400000000001
D04,PM-1005,2025-06-30,1836.0,977.3
D04,PM-1005,2025-07-07,2337.0,1237.35
D04,PM-1005,2025-07-14,2047.0,1100.02
D04,PM-1005,2025-07-21,1931.0,997.05
D04,PM-1005,2025-07-28,1725.0,915.69
D04,PM-1005,2025-08-04,1932.0,1034.94
D04,PM-1005,2025-08-11,1895.0,1010.26
D04,PM-1005,2025-08-18,2512.0,1265.32
D04,PM-1005,2025-08-25,2021.0,1070.2
D04,PM-1005,2025-09-01,2142.0,1176.83
D04,PM-1005,2025-09-08,2600.0,1293.84
D04,PM-1005,2025-09-15,2174.0,1138.85
D04,PM-1005,2025-09-22,1913.0,989.94
D04,PM-1005,2025-09-29,2176.0,1167.37
D04,PM-1005,2025-10-06,1859.0,964.93
D04,PM-1005,2025-10-13,1593.0,873.5699999999999
D04,PM-1005,2025-10-20,2175.0,1175.03
D04,PM-1005,2025-10-27,2250.0,1164.34
D04,PM-1005,2025-11-03,1970.0,1053.12
D04,PM-1005,2025-11-10,1979.0,1015.88
D04,PM-1005,2025-11-17,1885.0,991.87
D04,PM-1005,2025-11-24,2526.0,1278.85
D04,PM-1005,2025-12-01,2091.0,1038.95
D04,PM-1005,2025-12-08,1960.0,1019.94
D04,PM-1005,2025-12-15,2312.0,1257.06
D04,PM-1005,2025-12-22,2348.0,1224.31
D04,PM-1005,2025-12-29,2147.0,1170.16
D04,PM-1005,2026-01-05,2333.0,1249.79
D04,PM-1005,2026-01-12,2205.0,1123.63
D04,PM-1005,2026-01-19,2057.0,1087.54
D04,PM-1005,2026-01-26,2387.0,1262.22
D04,PM-1005,2026-02-02,847.0,447.17999999999995
D04,PM-1005,2026-02-09,1812.0,984.6700000000001
D04,PM-1005,2026-02-16,2273.0,1229.81
D04,PM-1005,2026-02-23,1924.0,956.1099999999999
D04,PM-1005,2026-03-02,2433.0,1264.36
D04,PM-1005,2026-03-09,2255.0,1138.93
D04,PM-1005,2026-03-16,2991.0,1582.68
D04,PM-1005,2026-03-23,1908.0,1041.85
D04,PM-1005,2026-03-30,2568.0,1310.98
D04,PM-1005,2026-04-06,2091.0,1048.03
D04,PM-1005,2026-04-13,2372.0,1242.67
D04,PM-1005,2026-04-20,2551.0,1270.6799999999998
D04,PM-1005,2026-04-27,2442.0,1281.83
D04,PM-1005,2026-05-04,2497.0,1326.8000000000002
D04,PM-1005,2026-05-11,2477.0,1276.16
D04,PM-1005,2026-05-18,2252.0,1212.76
D04,PM-1005,2026-05-25,2662.0,1362.15
D04,PM-1005,2026-06-01,2687.0,1331.57
D04,PM-1005,2026-06-08,2231.0,1184.02
D04,PM-1005,2026-06-15,2085.0,1131.3200000000002
D04,PM-1005,2026-06-22,2439.0,1243.12
D04,PM-1007,2024-01-01,2195.0,2129.1
D04,PM-1007,2024-01-08,1780.0,1767.6799999999998
D04,PM-1007,2024-01-15,2573.0,2641.1
